Year,Week,Name,50+,Points,FGA,XPM,XPA,Away Games,FGM,Opponent,Position
2013,8,Billy Cundiff,0.0,625.0,1.0,16.0,16.0,1.0,1.0,Chiefs,K
2013,8,Dan Carpenter,0.0,625.0,16.0,16.0,16.0,1.0,1.0,Saints,K
2013,8,Shaun Suisham,0.0,256.0,81.0,1.0,1.0,1.0,1.0,Raiders,K
2013,8,Josh Scobee,0.0,256.0,1.0,1.0,1.0,0.0,1.0,49ers,K
2013,8,Sebastian Janikowski,0.0,81.0,0.0,81.0,81.0,0.0,0.0,Steelers,K
2013,8,Kai Forbath,0.0,81.0,0.0,81.0,81.0,1.0,0.0,Broncos,K
2013,8,Stephen Hauschka,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Rams,K
2013,8,Alex Henery,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Giants,K
2013,8,Steve Weatherford,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Eagles,K
2013,9,Nick Folk,0.0,38416.0,256.0,16.0,16.0,0.0,256.0,Saints,K
2013,9,Stephen Gostkowski,0.0,28561.0,16.0,2401.0,2401.0,0.0,16.0,Steelers,K
2013,9,Graham Gano,1.0,20736.0,16.0,256.0,256.0,0.0,16.0,Falcons,K
2013,9,Ryan Succop,0.0,14641.0,81.0,16.0,16.0,1.0,81.0,Bills,K
2013,9,Mike Nugent,1.0,10000.0,16.0,16.0,16.0,1.0,16.0,Dolphins,K
2013,9,Sebastian Janikowski,1.0,10000.0,16.0,16.0,16.0,0.0,16.0,Eagles,K
2013,9,Garrett Hartley,1.0,10000.0,81.0,16.0,16.0,1.0,16.0,Jets,K
2013,9,Stephen Hauschka,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Buccaneers,K
2013,9,Robbie Gould,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Packers,K
2013,9,Dan Bailey,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Min,K
2013,9,Caleb Sturgis,0.0,4096.0,81.0,16.0,16.0,0.0,16.0,Bengals,K
2013,9,Mason Crosby,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Bears,K
2013,9,Adam Vinatieri,0.0,2401.0,81.0,1.0,1.0,1.0,16.0,Texans,K
2013,9,Shaun Suisham,0.0,2401.0,1.0,256.0,256.0,1.0,1.0,Patriots,K
2013,9,Alex Henery,0.0,2401.0,0.0,2401.0,2401.0,1.0,0.0,Raiders,K
2013,9,Dan Carpenter,0.0,2401.0,16.0,1.0,1.0,0.0,16.0,Chiefs,K
2013,9,Justin Tucker,1.0,1296.0,1.0,1.0,1.0,1.0,1.0,Browns,K
2013,9,Nick Novak,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Redskins,K
2013,9,Rian Lindell,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Seahawks,K
2013,9,Kai Forbath,0.0,1296.0,81.0,81.0,81.0,0.0,1.0,Chargers,K
2013,9,Billy Cundiff,0.0,1296.0,1.0,81.0,81.0,0.0,1.0,Ravens,K
2013,9,Randy Bullock,0.0,1296.0,256.0,81.0,81.0,0.0,1.0,Colts,K
2013,9,Blair Walsh,0.0,625.0,1.0,16.0,81.0,1.0,1.0,Cowboys,K
2013,9,Matt Bryant,0.0,256.0,1.0,1.0,1.0,1.0,1.0,Panthers,K
2013,9,Rob Bironas,0.0,256.0,0.0,256.0,256.0,1.0,0.0,Rams,K
2013,9,Greg Zuerlein,0.0,81.0,1.0,81.0,81.0,0.0,0.0,Titans,K
2013,10,Stephen Hauschka,1.0,83521.0,256.0,81.0,81.0,1.0,256.0,Falcons,K
2013,10,Shaun Suisham,0.0,14641.0,81.0,16.0,16.0,0.0,81.0,Bills,K
2013,10,Phil Dawson,1.0,14641.0,81.0,0.0,0.0,0.0,81.0,Panthers,K
2013,10,Blair Walsh,0.0,10000.0,16.0,256.0,256.0,0.0,16.0,Redskins,K
2013,10,Josh Scobee,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Titans,K
2013,10,Alex Henery,0.0,6561.0,81.0,81.0,81.0,1.0,16.0,Packers,K
2013,10,Kai Forbath,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Min,K
2013,10,Jay Feely,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Texans,K
2013,10,Rob Bironas,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Jaguars,K
2013,10,Greg Zuerlein,0.0,4096.0,1.0,625.0,625.0,1.0,1.0,Colts,K
2013,10,Justin Tucker,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Bengals,K
2013,10,Nick Novak,0.0,4096.0,81.0,16.0,16.0,0.0,16.0,Broncos,K
2013,10,Rian Lindell,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Dolphins,K
2013,10,Sebastian Janikowski,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Giants,K
2013,10,Caleb Sturgis,0.0,2401.0,16.0,1.0,1.0,1.0,16.0,Buccaneers,K
2013,10,Garrett Hartley,0.0,2401.0,1.0,2401.0,2401.0,0.0,0.0,Cowboys,K
2013,10,Robbie Gould,0.0,2401.0,16.0,1.0,1.0,0.0,16.0,Lions,K
2013,10,Mason Crosby,0.0,2401.0,256.0,1.0,1.0,0.0,16.0,Eagles,K
2013,10,Graham Gano,1.0,1296.0,16.0,1.0,1.0,1.0,1.0,49ers,K
2013,10,Randy Bullock,0.0,1296.0,16.0,81.0,81.0,1.0,1.0,Cardinals,K
2013,10,Matt Bryant,1.0,1296.0,1.0,1.0,1.0,0.0,1.0,Seahawks,K
2013,10,Josh Brown,0.0,1296.0,1.0,81.0,81.0,0.0,1.0,Raiders,K
2013,10,Mike Nugent,0.0,625.0,16.0,16.0,16.0,1.0,1.0,Ravens,K
2013,10,Dan Bailey,0.0,625.0,1.0,16.0,16.0,1.0,1.0,Saints,K
2013,10,Matt Prater,0.0,256.0,0.0,256.0,256.0,1.0,0.0,Chargers,K
2013,10,Dan Carpenter,0.0,256.0,1.0,1.0,1.0,1.0,1.0,Steelers,K
2013,10,David Akers,0.0,81.0,1.0,81.0,81.0,1.0,0.0,Bears,K
2013,11,Adam Vinatieri,1.0,38416.0,81.0,81.0,81.0,1.0,81.0,Titans,K
2013,11,Shaun Suisham,0.0,28561.0,81.0,256.0,256.0,0.0,81.0,Lions,K
2013,11,Stephen Hauschka,1.0,28561.0,16.0,625.0,625.0,0.0,16.0,Min,K
2013,11,Dan Carpenter,0.0,28561.0,81.0,256.0,256.0,0.0,81.0,Jets,K
2013,11,Randy Bullock,1.0,28561.0,81.0,16.0,16.0,0.0,81.0,Raiders,K
2013,11,Nick Novak,1.0,20736.0,81.0,1.0,1.0,1.0,81.0,Dolphins,K
2013,11,Matt Prater,1.0,14641.0,81.0,81.0,81.0,0.0,16.0,Chiefs,K
2013,11,Mike Nugent,0.0,14641.0,16.0,625.0,625.0,0.0,16.0,Browns,K
2013,11,Rian Lindell,0.0,14641.0,81.0,625.0,625.0,0.0,16.0,Falcons,K
2013,11,Garrett Hartley,0.0,14641.0,81.0,16.0,16.0,0.0,81.0,49ers,K
2013,11,Robbie Gould,0.0,14641.0,81.0,16.0,16.0,0.0,81.0,Ravens,K
2013,11,Justin Tucker,1.0,10000.0,16.0,16.0,16.0,1.0,16.0,Bears,K
2013,11,Phil Dawson,1.0,10000.0,16.0,16.0,16.0,1.0,16.0,Saints,K
2013,11,Jay Feely,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Jaguars,K
2013,11,Mason Crosby,1.0,6561.0,16.0,1.0,1.0,1.0,16.0,Giants,K
2013,11,Josh Brown,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Packers,K
2013,11,Rob Bironas,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Colts,K
2013,11,David Akers,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Steelers,K
2013,11,Blair Walsh,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Seahawks,K
2013,11,Caleb Sturgis,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Chargers,K
2013,11,Stephen Gostkowski,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Panthers,K
2013,11,Billy Cundiff,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Bengals,K
2013,11,Matt Bryant,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Buccaneers,K
2013,11,Alex Henery,0.0,1296.0,1.0,81.0,81.0,0.0,1.0,Redskins,K
2013,11,Graham Gano,0.0,1296.0,1.0,81.0,81.0,0.0,1.0,Patriots,K
2013,11,Ryan Succop,0.0,625.0,1.0,16.0,16.0,1.0,1.0,Broncos,K
2013,11,Sebastian Janikowski,0.0,256.0,1.0,256.0,256.0,1.0,0.0,Texans,K
2013,11,Josh Scobee,0.0,16.0,1.0,16.0,16.0,0.0,0.0,Cardinals,K
2013,11,Nick Folk,0.0,16.0,1.0,16.0,16.0,1.0,0.0,Bills,K
2013,11,Michael Koenen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Falcons,K
2013,11,Sam Martin,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Steelers,K
2013,12,Jay Feely,1.0,104976.0,625.0,256.0,256.0,0.0,256.0,Colts,K
2013,12,Justin Tucker,1.0,50625.0,256.0,1.0,1.0,0.0,256.0,Jets,K
2013,12,Sebastian Janikowski,1.0,50625.0,1296.0,1.0,1.0,0.0,256.0,Titans,K
2013,12,Blair Walsh,0.0,38416.0,256.0,16.0,16.0,1.0,256.0,Packers,K
2013,12,Nick Novak,0.0,14641.0,16.0,625.0,625.0,1.0,16.0,Chiefs,K
2013,12,Rob Bironas,0.0,14641.0,81.0,16.0,16.0,1.0,81.0,Raiders,K
2013,12,Greg Zuerlein,0.0,10000.0,16.0,256.0,256.0,0.0,16.0,Bears,K
2013,12,Caleb Sturgis,0.0,10000.0,256.0,1.0,1.0,0.0,81.0,Panthers,K
2013,12,Stephen Gostkowski,0.0,10000.0,16.0,256.0,256.0,0.0,16.0,Broncos,K
2013,12,Graham Gano,1.0,10000.0,81.0,16.0,16.0,1.0,16.0,Dolphins,K
2013,12,Shaun Suisham,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Browns,K
2013,12,Josh Scobee,1.0,6561.0,81.0,1.0,1.0,1.0,16.0,Texans,K
2013,12,Phil Dawson,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Redskins,K
2013,12,Ryan Succop,0.0,4096.0,1.0,625.0,625.0,0.0,1.0,Chargers,K
2013,12,Mason Crosby,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Min,K
2013,12,Matt Prater,0.0,2401.0,1.0,256.0,256.0,1.0,1.0,Patriots,K
2013,12,Matt Bryant,0.0,2401.0,81.0,1.0,1.0,0.0,16.0,Saints,K
2013,12,Josh Brown,0.0,2401.0,16.0,1.0,1.0,0.0,16.0,Cowboys,K
2013,12,Rian Lindell,0.0,1296.0,81.0,81.0,81.0,1.0,1.0,Lions,K
2013,12,Kai Forbath,0.0,1296.0,16.0,0.0,0.0,0.0,16.0,49ers,K
2013,12,Randy Bullock,0.0,1296.0,16.0,0.0,0.0,0.0,16.0,Jaguars,K
2013,12,Dan Bailey,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Giants,K
2013,12,Garrett Hartley,0.0,625.0,1.0,16.0,16.0,1.0,1.0,Falcons,K
2013,12,Adam Vinatieri,0.0,81.0,1.0,0.0,0.0,1.0,1.0,Cardinals,K
2013,12,Robbie Gould,0.0,81.0,0.0,81.0,81.0,1.0,0.0,Rams,K
2013,12,Nick Folk,0.0,81.0,1.0,0.0,0.0,1.0,1.0,Ravens,K
2013,12,Billy Cundiff,0.0,81.0,16.0,0.0,0.0,0.0,1.0,Steelers,K
2013,12,David Akers,0.0,81.0,0.0,81.0,81.0,0.0,0.0,Buccaneers,K
2013,13,Adam Vinatieri,0.0,65536.0,625.0,1.0,1.0,0.0,625.0,Titans,K
2013,13,Justin Tucker,0.0,65536.0,625.0,1.0,1.0,0.0,625.0,Steelers,K
2013,13,Stephen Gostkowski,16.0,38416.0,81.0,256.0,256.0,1.0,16.0,Texans,K
2013,13,Josh Scobee,0.0,20736.0,81.0,81.0,81.0,1.0,81.0,Browns,K
2013,13,Blair Walsh,0.0,14641.0,256.0,16.0,16.0,0.0,81.0,Bears,K
2013,13,Caleb Sturgis,0.0,14641.0,256.0,16.0,16.0,1.0,81.0,Jets,K
2013,13,Phil Dawson,0.0,14641.0,81.0,16.0,16.0,0.0,81.0,Rams,K
2013,13,Stephen Hauschka,0.0,10000.0,16.0,256.0,256.0,0.0,16.0,Saints,K
2013,13,Matt Bryant,0.0,10000.0,16.0,256.0,256.0,1.0,16.0,Bills,K
2013,13,Graham Gano,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Buccaneers,K
2013,13,Rian Lindell,1.0,4096.0,81.0,0.0,0.0,1.0,16.0,Panthers,K
2013,13,Robbie Gould,0.0,4096.0,256.0,16.0,16.0,1.0,16.0,Min,K
2013,13,David Akers,0.0,4096.0,16.0,625.0,625.0,0.0,1.0,Packers,K
2013,13,Greg Zuerlein,0.0,2401.0,16.0,1.0,1.0,1.0,16.0,49ers,K
2013,13,Dan Carpenter,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Falcons,K
2013,13,Randy Bullock,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Patriots,K
2013,13,Dan Bailey,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Raiders,K
2013,13,Sebastian Janikowski,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Cowboys,K
2013,13,Alex Henery,0.0,1296.0,1.0,81.0,81.0,0.0,1.0,Cardinals,K
2013,13,Mason Crosby,1.0,1296.0,1.0,1.0,1.0,1.0,1.0,Lions,K
2013,13,Josh Brown,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Redskins,K
2013,13,Matt Prater,0.0,625.0,0.0,625.0,625.0,1.0,0.0,Chiefs,K
2013,13,Mike Nugent,0.0,625.0,1.0,16.0,16.0,1.0,1.0,Chargers,K
2013,13,Kai Forbath,0.0,625.0,1.0,16.0,16.0,0.0,1.0,Giants,K
2013,13,Ryan Succop,0.0,256.0,0.0,256.0,256.0,0.0,0.0,Broncos,K
2013,13,Nick Novak,0.0,256.0,1.0,1.0,1.0,0.0,1.0,Bengals,K
2013,13,Billy Cundiff,0.0,256.0,1.0,256.0,256.0,0.0,0.0,Jaguars,K
2013,13,Nick Folk,0.0,81.0,1.0,0.0,0.0,0.0,1.0,Dolphins,K
2013,13,Jay Feely,0.0,81.0,0.0,81.0,81.0,1.0,0.0,Eagles,K
2013,13,Shaun Suisham,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Ravens,K
2013,13,Rob Bironas,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Colts,K
2013,13,Garrett Hartley,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Seahawks,K
2013,14,Matt Prater,1.0,83521.0,81.0,1296.0,1296.0,0.0,81.0,Titans,K
2013,14,Nick Folk,1.0,50625.0,81.0,256.0,256.0,0.0,81.0,Raiders,K
2013,14,Phil Dawson,1.0,50625.0,256.0,1.0,1.0,0.0,256.0,Seahawks,K
2013,14,Nick Novak,0.0,28561.0,81.0,256.0,256.0,0.0,81.0,Giants,K
2013,14,Robbie Gould,0.0,28561.0,81.0,256.0,256.0,0.0,81.0,Cowboys,K
2013,14,Rian Lindell,1.0,14641.0,16.0,81.0,81.0,0.0,16.0,Bills,K
2013,14,Caleb Sturgis,0.0,10000.0,81.0,256.0,256.0,1.0,16.0,Steelers,K
2013,14,Mason Crosby,0.0,10000.0,81.0,1.0,1.0,0.0,81.0,Falcons,K
2013,14,Ryan Succop,0.0,6561.0,16.0,1296.0,1296.0,1.0,1.0,Redskins,K
2013,14,Josh Scobee,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Texans,K
2013,14,Sebastian Janikowski,0.0,6561.0,81.0,81.0,81.0,1.0,16.0,Jets,K
2013,14,Stephen Gostkowski,1.0,6561.0,16.0,1.0,1.0,0.0,16.0,Browns,K
2013,14,Blair Walsh,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Ravens,K
2013,14,Billy Cundiff,0.0,4096.0,81.0,16.0,16.0,1.0,16.0,Patriots,K
2013,14,Randy Bullock,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Jaguars,K
2013,14,Garrett Hartley,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Panthers,K
2013,14,Graham Gano,0.0,2401.0,81.0,1.0,1.0,1.0,16.0,Saints,K
2013,14,Mike Nugent,0.0,1296.0,0.0,1296.0,1296.0,0.0,0.0,Colts,K
2013,14,Kai Forbath,1.0,1296.0,1.0,1.0,1.0,0.0,1.0,Chiefs,K
2013,14,Dan Carpenter,0.0,1296.0,16.0,0.0,0.0,1.0,16.0,Buccaneers,K
2013,14,Stephen Hauschka,0.0,625.0,1.0,16.0,16.0,1.0,1.0,49ers,K
2013,14,Greg Zuerlein,0.0,256.0,1.0,1.0,1.0,1.0,1.0,Cardinals,K
2013,14,Adam Vinatieri,0.0,256.0,1.0,256.0,256.0,1.0,0.0,Bengals,K
2013,14,Shaun Suisham,0.0,256.0,0.0,256.0,256.0,0.0,0.0,Dolphins,K
2013,14,Jay Feely,0.0,256.0,16.0,256.0,256.0,0.0,0.0,Rams,K
2013,14,Rob Bironas,0.0,256.0,0.0,256.0,256.0,1.0,0.0,Broncos,K
2013,14,Dan Bailey,0.0,256.0,0.0,256.0,256.0,1.0,0.0,Bears,K
2013,14,Justin Tucker,0.0,81.0,0.0,81.0,81.0,0.0,0.0,Min,K
2013,14,Matt Bryant,0.0,81.0,1.0,81.0,81.0,1.0,0.0,Packers,K
2013,14,Josh Brown,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Chargers,K
2013,14,David Akers,0.0,0.0,0.0,0.0,1.0,1.0,0.0,Eagles,K
2013,15,Justin Tucker,16.0,234256.0,1296.0,0.0,0.0,1.0,1296.0,Lions,K
2013,15,Dan Bailey,16.0,234256.0,625.0,81.0,81.0,0.0,625.0,Packers,K
2013,15,Phil Dawson,0.0,50625.0,256.0,81.0,81.0,1.0,256.0,Buccaneers,K
2013,15,Jay Feely,0.0,28561.0,81.0,256.0,256.0,1.0,81.0,Titans,K
2013,15,Blair Walsh,0.0,20736.0,81.0,1296.0,1296.0,0.0,16.0,Eagles,K
2013,15,Shaun Suisham,0.0,20736.0,81.0,81.0,81.0,0.0,81.0,Bengals,K
2013,15,Alex Henery,1.0,20736.0,81.0,1.0,1.0,1.0,81.0,Min,K
2013,15,Graham Gano,0.0,20736.0,81.0,81.0,81.0,0.0,81.0,Jets,K
2013,15,Adam Vinatieri,0.0,14641.0,81.0,16.0,16.0,0.0,81.0,Texans,K
2013,15,Stephen Hauschka,0.0,14641.0,81.0,16.0,16.0,1.0,81.0,Giants,K
2013,15,Matt Bryant,1.0,14641.0,16.0,81.0,81.0,0.0,16.0,Redskins,K
2013,15,Josh Scobee,1.0,10000.0,16.0,16.0,16.0,0.0,16.0,Bills,K
2013,15,Nick Folk,1.0,10000.0,16.0,16.0,16.0,1.0,16.0,Panthers,K
2013,15,Rob Bironas,0.0,10000.0,81.0,256.0,256.0,0.0,16.0,Cardinals,K
2013,15,Greg Zuerlein,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Saints,K
2013,15,Nick Novak,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Broncos,K
2013,15,Mason Crosby,1.0,6561.0,1.0,256.0,256.0,1.0,1.0,Cowboys,K
2013,15,Dan Carpenter,0.0,6561.0,81.0,81.0,81.0,1.0,16.0,Jaguars,K
2013,15,Ryan Succop,0.0,4096.0,0.0,4096.0,4096.0,1.0,0.0,Raiders,K
2013,15,Matt Prater,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Chargers,K
2013,15,Robbie Gould,0.0,4096.0,1.0,625.0,625.0,1.0,1.0,Browns,K
2013,15,Stephen Gostkowski,0.0,4096.0,81.0,16.0,16.0,1.0,16.0,Dolphins,K
2013,15,Kai Forbath,0.0,4096.0,16.0,16.0,16.0,1.0,16.0,Falcons,K
2013,15,Sebastian Janikowski,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Chiefs,K
2013,15,Billy Cundiff,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Bears,K
2013,15,Caleb Sturgis,0.0,1296.0,1.0,81.0,81.0,0.0,1.0,Patriots,K
2013,15,Garrett Hartley,0.0,256.0,81.0,1.0,1.0,1.0,1.0,Rams,K
2013,15,David Akers,0.0,256.0,1.0,1.0,1.0,0.0,1.0,Ravens,K
2013,15,Randy Bullock,0.0,81.0,1.0,0.0,0.0,1.0,1.0,Colts,K
2013,15,Mike Nugent,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Steelers,K
2013,15,Rian Lindell,0.0,16.0,0.0,16.0,16.0,0.0,0.0,49ers,K
2013,15,Kevin Huber,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Steelers,K
2013,15,Brandon Fields,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Patriots,K
2013,16,Nick Novak,0.0,38416.0,256.0,16.0,16.0,0.0,256.0,Raiders,K
2013,16,Greg Zuerlein,1.0,28561.0,81.0,16.0,16.0,0.0,81.0,Buccaneers,K
2013,16,Matt Prater,0.0,28561.0,81.0,256.0,256.0,1.0,81.0,Texans,K
2013,16,Dan Carpenter,0.0,28561.0,256.0,1.0,1.0,0.0,256.0,Dolphins,K
2013,16,Josh Brown,1.0,28561.0,81.0,16.0,16.0,1.0,81.0,Lions,K
2013,16,Adam Vinatieri,0.0,14641.0,256.0,16.0,16.0,1.0,81.0,Chiefs,K
2013,16,Stephen Gostkowski,0.0,14641.0,16.0,625.0,625.0,1.0,16.0,Ravens,K
2013,16,Kai Forbath,0.0,14641.0,81.0,16.0,16.0,0.0,81.0,Cowboys,K
2013,16,Alex Henery,0.0,10000.0,1.0,2401.0,2401.0,0.0,1.0,Bears,K
2013,16,Phil Dawson,0.0,10000.0,16.0,256.0,256.0,0.0,16.0,Falcons,K
2013,16,Rob Bironas,1.0,10000.0,16.0,16.0,16.0,1.0,16.0,Jaguars,K
2013,16,Jay Feely,0.0,6561.0,81.0,0.0,0.0,1.0,81.0,Seahawks,K
2013,16,Shaun Suisham,0.0,4096.0,1.0,625.0,625.0,1.0,1.0,Packers,K
2013,16,Rian Lindell,0.0,2401.0,16.0,1.0,1.0,1.0,16.0,Rams,K
2013,16,Sebastian Janikowski,0.0,2401.0,16.0,1.0,1.0,1.0,16.0,Chargers,K
2013,16,Shayne Graham,0.0,2401.0,16.0,1.0,1.0,1.0,16.0,Panthers,K
2013,16,Billy Cundiff,0.0,2401.0,16.0,1.0,1.0,1.0,16.0,Jets,K
2013,16,Mason Crosby,0.0,2401.0,1.0,256.0,256.0,0.0,1.0,Steelers,K
2013,16,Randy Bullock,0.0,2401.0,16.0,1.0,1.0,0.0,16.0,Broncos,K
2013,16,Mike Nugent,0.0,1296.0,0.0,1296.0,1296.0,0.0,0.0,Min,K
2013,16,Nick Folk,0.0,1296.0,16.0,81.0,81.0,0.0,1.0,Browns,K
2013,16,Matt Bryant,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,49ers,K
2013,16,Dan Bailey,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Redskins,K
2013,16,Robbie Gould,1.0,625.0,1.0,0.0,0.0,1.0,1.0,Eagles,K
2013,16,Graham Gano,0.0,625.0,1.0,16.0,16.0,0.0,1.0,Saints,K
2013,16,Josh Scobee,0.0,256.0,1.0,1.0,16.0,0.0,1.0,Titans,K
2013,16,Stephen Hauschka,0.0,256.0,16.0,1.0,1.0,0.0,1.0,Cardinals,K
2013,16,David Akers,0.0,256.0,1.0,1.0,1.0,0.0,1.0,Giants,K
2013,16,Blair Walsh,0.0,16.0,0.0,16.0,16.0,1.0,0.0,Bengals,K
2013,16,Justin Tucker,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Patriots,K
2013,16,Ryan Succop,0.0,1.0,1.0,1.0,1.0,0.0,0.0,Colts,K
2013,16,Mat McBriar,0.0,1.0,0.0,0.0,0.0,1.0,0.0,Packers,K
2013,17,Stephen Gostkowski,0.0,38416.0,256.0,16.0,16.0,0.0,256.0,Bills,K
2013,17,Phil Dawson,1.0,28561.0,256.0,16.0,16.0,1.0,81.0,Cardinals,K
2013,17,Adam Vinatieri,0.0,20736.0,81.0,81.0,81.0,0.0,81.0,Jaguars,K
2013,17,Matt Prater,1.0,20736.0,16.0,256.0,256.0,1.0,16.0,Raiders,K
2013,17,Rob Bironas,1.0,20736.0,81.0,1.0,1.0,0.0,81.0,Texans,K
2013,17,Mike Nugent,0.0,10000.0,16.0,256.0,256.0,0.0,16.0,Ravens,K
2013,17,Dan Carpenter,1.0,10000.0,16.0,16.0,16.0,1.0,16.0,Patriots,K
2013,17,Dan Bailey,0.0,10000.0,81.0,1.0,1.0,0.0,81.0,Eagles,K
2013,17,Justin Tucker,0.0,6561.0,81.0,0.0,0.0,1.0,81.0,Bengals,K
2013,17,Nick Novak,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Chiefs,K
2013,17,Stephen Hauschka,0.0,6561.0,16.0,81.0,81.0,0.0,16.0,Rams,K
2013,17,Mason Crosby,0.0,6561.0,16.0,81.0,81.0,1.0,16.0,Bears,K
2013,17,David Akers,1.0,6561.0,16.0,1.0,1.0,1.0,16.0,Min,K
2013,17,Shaun Suisham,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Browns,K
2013,17,Nick Folk,0.0,4096.0,81.0,16.0,16.0,1.0,16.0,Dolphins,K
2013,17,Jay Feely,0.0,4096.0,256.0,16.0,16.0,0.0,16.0,49ers,K
2013,17,Matt Bryant,0.0,4096.0,16.0,16.0,16.0,0.0,16.0,Panthers,K
2013,17,Josh Brown,0.0,4096.0,81.0,16.0,16.0,0.0,16.0,Redskins,K
2013,17,Rian Lindell,1.0,2401.0,1.0,16.0,16.0,1.0,1.0,Saints,K
2013,17,Ryan Succop,0.0,1296.0,16.0,81.0,81.0,1.0,1.0,Chargers,K
2013,17,Alex Henery,0.0,1296.0,1.0,81.0,81.0,1.0,1.0,Cowboys,K
2013,17,Shayne Graham,0.0,1296.0,0.0,1296.0,1296.0,0.0,0.0,Buccaneers,K
2013,17,Kai Forbath,0.0,1296.0,16.0,0.0,0.0,1.0,16.0,Giants,K
2013,17,Josh Scobee,0.0,256.0,1.0,1.0,1.0,1.0,1.0,Colts,K
2013,17,Robbie Gould,0.0,256.0,0.0,256.0,256.0,0.0,0.0,Packers,K
2013,17,Randy Bullock,0.0,256.0,1.0,1.0,1.0,1.0,1.0,Titans,K
2013,17,Greg Zuerlein,0.0,81.0,1.0,0.0,0.0,1.0,1.0,Seahawks,K
2013,17,Graham Gano,0.0,81.0,0.0,81.0,81.0,1.0,0.0,Falcons,K
2013,17,Blair Walsh,0.0,16.0,0.0,16.0,16.0,0.0,0.0,Lions,K
2013,17,Sebastian Janikowski,0.0,16.0,1.0,16.0,16.0,0.0,0.0,Broncos,K
2013,17,Caleb Sturgis,0.0,1.0,0.0,1.0,1.0,0.0,0.0,Jets,K
2013,17,Billy Cundiff,0.0,1.0,0.0,1.0,1.0,1.0,0.0,Steelers,K
2013,17,Michael Koenen,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Saints,K
2016,1,Dan Bailey,128.0,410338673.0,16384.0,1.0,1.0,0.0,16384.0,Giants,K
2016,1,Blair Walsh,1.0,170859375.0,279936.0,1.0,128.0,1.0,16384.0,Titans,K
2016,1,Jason Myers,1.0,62748517.0,2187.0,128.0,128.0,0.0,2187.0,Packers,K
