,Fumble TD,Fumbles Lost,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Position,Fumble TD M2E,Fumble TD EV,Fumbles Lost M2E,Fumbles Lost EV,Pass 2PT M2E,Pass 2PT EV,Pass Attempts M2E,Pass Attempts EV,Pass Completions M2E,Pass Completions EV,Pass Interceptions M2E,Pass Interceptions EV,Pass TD M2E,Pass TD EV,Pass Yards M2E,Pass Yards EV,Receiving 2PT M2E,Receiving 2PT EV,Receiving TD M2E,Receiving TD EV,Receiving Yards M2E,Receiving Yards EV,Receptions M2E,Receptions EV,Rush 2PT M2E,Rush 2PT EV,Rush Attempts M2E,Rush Attempts EV,Rush TD M2E,Rush TD EV,Rush Yards M2E,Rush Yards EV
Jamison Crowder,0.0,0.0625,0.0,0.0625,0.0,0.0,0.0,0.0,0.125,0.125,142109370055.0,32133.5625,0.0,0.125,0.0,4.0,"21177    WR
21291    WR
21342    WR
21450    WR
21535    WR
21665    WR
21760    WR
21961    WR
22016    WR
22199    WR
22297    WR
22395    WR
22533    WR
22654    WR
22735    WR
22792    WR
Name: Position, dtype: object",0.0,1.0,0.00390625,0.0,0.0,1.0,0.00390625,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.015625,0.0,0.04340277777777777,0.0,5.609822740702107e+29,0.0,2639315750866.72,0.0,0.0,1.0,0.015624999999999997,0.0,0.0,1.0,16.000000000000007,0.0
Ryan Fitzpatrick,0.0,0.214285714286,0.0,980256400.202,63450452.5833,25.9404761905,173.321428571,9.61987714829e+13,0.0,0.0,0.0,0.0119047619048,0.0119047619048,8653.08333333,0.0952380952381,53282794.6667,"15      QB
49      QB
82      QB
114     QB
173     QB
204     QB
216     QB
299     QB
314     QB
367     QB
401     QB
423     QB
468     QB
510     QB
546     QB
587     QB
625     QB
665     QB
696     QB
740     QB
784     QB
817     QB
869     QB
883     QB
920     QB
953     QB
969     QB
1012    QB
1045    QB
1103    QB
        ..
2381    QB
2391    QB
2426    QB
2469    QB
2520    QB
2554    QB
2572    QB
2630    QB
2674    QB
2710    QB
2749    QB
2756    QB
2809    QB
2862    QB
2886    QB
2942    QB
2964    QB
3082    QB
3106    QB
3141    QB
3206    QB
3252    QB
3288    QB
3327    QB
3343    QB
3391    QB
3430    QB
3459    QB
3496    QB
3550    QB
Name: Position, Length: 84, dtype: object",0.0,1.0,0.04591836734693877,0.0,0.0,1.0,9.609026101377306e+17,0.0,4025959933029833.0,0.0,672.908304988662,0.0,30040.31760204081,0.0,9.254203634821219e+27,0.0,0.0,1.0,0.1111111111111111,0.0,5.61195170548686e+29,0.0,2744756462427.8105,0.0,0.00014172335600907027,0.0,74875851.17361109,0.0,0.009070294784580497,0.0,2839056207490161.5,0.0
Jerell Adams,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Demetrius Harris,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,52259721.4286,28.0,0.0,0.0,0.0,0.0,"23165    TE
23398    TE
23581    TE
23716    TE
25480    TE
25768    TE
25810    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.03628117913832199,0.0,5.6119509225007945e+29,0.0,2744663725740.4453,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Lance Kendricks,0.0,0.0147058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0147058823529,0.220588235294,223532248.397,409.764705882,0.0,0.0147058823529,0.0,0.941176470588,"22907    TE
22976    TE
23028    TE
23114    TE
23265    TE
23298    TE
23366    TE
23377    TE
23462    TE
23623    TE
23728    TE
23790    TE
23838    TE
23904    TE
23948    TE
23972    TE
24024    TE
24089    TE
24118    TE
24206    TE
24263    TE
24282    TE
24352    TE
24398    TE
24436    TE
24480    TE
24552    TE
24607    TE
24651    TE
24697    TE
         ..
25326    TE
25350    TE
25424    TE
25472    TE
25502    TE
25608    TE
25639    TE
25687    TE
25741    TE
25808    TE
25828    TE
25893    TE
25935    TE
26033    TE
26074    TE
26103    TE
26186    TE
26235    TE
26265    TE
26322    TE
26370    TE
26456    TE
26574    TE
26621    TE
26711    TE
26759    TE
26858    TE
26913    TE
26970    TE
27004    TE
Name: Position, Length: 68, dtype: object",0.0,1.0,0.00021626297577854675,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.00021626297577854675,0.0,0.012711457131872354,0.0,5.6119483563948444e+29,0.0,2743398930272.187,0.0,0.0,1.0,0.00021626297577854658,0.0,0.0,1.0,0.8858131487889268,0.0
Chris Ivory,0.0,0.0714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0285714285714,265984364.771,350.014285714,0.0,16668892.8143,2.54285714286,485555981744.0,"3604     RB
3711     RB
3797     RB
3888     RB
3984     RB
4091     RB
4112     RB
4199     RB
4321     RB
4382     RB
4549     RB
4610     RB
4696     RB
4775     RB
4883     RB
4964     RB
5091     RB
5149     RB
5282     RB
5425     RB
5511     RB
5557     RB
5678     RB
5709     RB
5846     RB
5961     RB
6034     RB
6106     RB
6210     RB
6276     RB
         ..
8331     RB
8425     RB
8534     RB
8576     RB
8643     RB
8747     RB
8787     RB
8902     RB
8976     RB
9095     RB
9193     RB
9252     RB
9585     RB
9629     RB
9712     RB
9756     RB
9863     RB
9969     RB
10006    RB
10136    RB
10225    RB
10305    RB
10432    RB
10710    RB
11398    RB
11445    RB
11879    RB
11969    RB
12081    RB
12121    RB
Name: Position, Length: 70, dtype: object",0.0,1.0,0.00510204081632653,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0928798185941043,0.0,5.611947720352306e+29,0.0,2743596865581.95,0.0,0.0,1.0,277851987654145.84,0.0,6.466122448979599,0.0,2.3576461140742132e+23,0.0
Kenjon Barner,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10750257.625,1961.625,0.0,97873.75,0.0,855935461.375,"5451    RB
5698    RB
6089    RB
8751    RB
8826    RB
8932    RB
9224    RB
9280    RB
Name: Position, dtype: object",0.0,1.0,0.015625000000000284,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111112,0.0,5.611951544420134e+29,0.0,2738260581258.4194,0.0,0.0,1.0,9579270939.062574,0.0,0.0,1.0,7.326255140392321e+17,0.0
Brandon LaFell,0.0,0.0128205128205,0.0,0.0128205128205,0.0,0.0,0.0,0.0,0.0,1.20512820513,23690408842.1,4189.69230769,0.0,0.512820512821,0.0,11878.9230769,"12277    WR
12459    WR
12592    WR
12672    WR
12815    WR
12898    WR
13036    WR
13118    WR
13317    WR
13424    WR
13521    WR
13639    WR
13801    WR
13934    WR
14026    WR
14271    WR
14381    WR
14486    WR
14515    WR
14634    WR
14853    WR
14916    WR
15017    WR
15113    WR
15256    WR
15412    WR
15587    WR
15912    WR
15982    WR
16141    WR
         ..
18460    WR
18529    WR
18674    WR
18739    WR
18902    WR
18986    WR
19147    WR
19291    WR
19401    WR
19577    WR
19768    WR
19941    WR
20045    WR
20277    WR
20317    WR
20425    WR
20607    WR
20908    WR
21005    WR
21777    WR
21856    WR
21936    WR
22036    WR
22142    WR
22266    WR
22392    WR
22501    WR
22593    WR
22755    WR
22884    WR
Name: Position, Length: 78, dtype: object",0.0,1.0,0.00016436554898093358,0.0,0.0,1.0,0.00016436554898093358,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.760026298487837,0.0,5.611596767365124e+29,0.0,2730891671935.3096,0.0,0.0,1.0,0.2629848783694937,0.0,0.0,1.0,141108813.46745566,0.0
Julio Jones,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21875,1.94332645198e+12,251103.4375,0.0,0.25,0.0,167.34375,"13935    WR
14074    WR
14130    WR
14232    WR
14382    WR
14672    WR
14862    WR
15114    WR
15182    WR
15299    WR
15409    WR
15522    WR
15645    WR
15743    WR
15852    WR
16005    WR
16091    WR
16238    WR
16354    WR
16458    WR
16646    WR
16763    WR
16831    WR
16923    WR
17034    WR
17276    WR
17406    WR
17497    WR
17587    WR
17710    WR
         ..
19519    WR
19672    WR
19739    WR
19869    WR
20024    WR
20129    WR
20244    WR
20359    WR
20413    WR
20571    WR
20649    WR
20747    WR
20863    WR
21010    WR
21068    WR
21202    WR
21298    WR
21470    WR
21549    WR
21639    WR
21718    WR
21816    WR
21925    WR
22112    WR
22255    WR
22351    WR
22464    WR
22565    WR
22670    WR
22794    WR
Name: Position, Length: 64, dtype: object",0.0,1.0,0.00390625,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,8.325629340277777,0.0,5.58287340297508e+29,0.0,1975787907374.7617,0.0,0.0,1.0,0.0625,0.0,0.0,1.0,28003.9306640625,0.0
Cordarrelle Patterson,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857,189100602.714,458.971428571,0.0,10.9714285714,0.114285714286,315973344.971,"15627    WR
15772    WR
15900    WR
16029    WR
16174    WR
16279    WR
16347    WR
16438    WR
16616    WR
16788    WR
16897    WR
17148    WR
17226    WR
17348    WR
17564    WR
17677    WR
17752    WR
17904    WR
18108    WR
18194    WR
18288    WR
18393    WR
18442    WR
18581    WR
18659    WR
18744    WR
18833    WR
18963    WR
19065    WR
19173    WR
21172    WR
21397    WR
21505    WR
22095    WR
22894    WR
Name: Position, dtype: object",0.0,1.0,0.0032653061224489797,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.036281179138321996,0.0,5.6119488722700066e+29,0.0,2743235928446.8745,-5.06037711058645e+31,0.0,1.0,120.37224489795918,0.0,0.013061224489795912,0.0,9.98391547324334e+16,0.0
Tyrell Williams,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,531441000000.0,64.0,0.0,0.0,0.0,0.0,"22793    WR
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.44444444444444453,0.0,5.603992166015266e+29,0.0,2744544444444.4453,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Michael Floyd,0.0,0.0344827586207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43103448276,139919052698.0,6980.05172414,0.0,0.0172413793103,0.0,0.551724137931,"15639    WR
15827    WR
15872    WR
16184    WR
16221    WR
16332    WR
16577    WR
16701    WR
16727    WR
16978    WR
17063    WR
17193    WR
17315    WR
17366    WR
17514    WR
17666    WR
17757    WR
17837    WR
17956    WR
18030    WR
18169    WR
18253    WR
18474    WR
18516    WR
18641    WR
18722    WR
18905    WR
19008    WR
19076    WR
19195    WR
19539    WR
19677    WR
19810    WR
19896    WR
20013    WR
20082    WR
20146    WR
20390    WR
20478    WR
20593    WR
20698    WR
20802    WR
20899    WR
20964    WR
21166    WR
21387    WR
21457    WR
21590    WR
21628    WR
21730    WR
21826    WR
22006    WR
22295    WR
22344    WR
22444    WR
22600    WR
22684    WR
22874    WR
Name: Position, dtype: object",0.0,1.0,0.0011890606420927466,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.4003501123001705,0.0,5.6098555511564836e+29,0.0,2721677091503.2524,0.0,0.0,1.0,0.00029726516052318644,0.0,0.0,1.0,0.3043995243757429,0.0
Jay Prosch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1592524.8,0.2,0.0,146.4,0.0,38221573.0,"3916    RB
8049    RB
8122    RB
8769    RB
9126    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.1111111111111111,0.0,5.611951681626711e+29,0.0,2744755839181.5522,0.0,0.0,1.0,21432.960000000003,0.0,0.0,1.0,1460888642594329.0,0.0
Vance McDonald,0.0,0.0434782608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130434782609,11204302136.6,2926.69565217,0.0,0.0,0.0,0.0,"22937    TE
23080    TE
23117    TE
23163    TE
23215    TE
23254    TE
23304    TE
23374    TE
23423    TE
23514    TE
23629    TE
23651    TE
23727    TE
24606    TE
24659    TE
24717    TE
24767    TE
24848    TE
24885    TE
25074    TE
25113    TE
25486    TE
25666    TE
Name: Position, dtype: object",0.0,1.0,0.001890359168241966,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.04116782188615836,0.0,5.6117838372527285e+29,0.0,2735067574543.3066,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Taiwan Jones,0.0,0.0909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545,1918950908.41,3.40909090909,0.0,84.2272727273,0.0,84351837.2273,"5349     RB
6166     RB
6215     RB
6330     RB
7177     RB
7257     RB
7324     RB
7954     RB
8055     RB
8138     RB
8443     RB
8499     RB
8631     RB
8773     RB
9042     RB
9218     RB
10939    RB
11027    RB
11312    RB
11488    RB
11539    RB
11650    RB
Name: Position, dtype: object",0.0,1.0,0.008264462809910106,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08287419651056013,0.0,5.611922954664823e+29,0.0,2744745205994.491,0.0,0.0,1.0,7094.233471070809,0.0,0.0,1.0,7115232443616264.0,0.0
Jimmy Garoppolo,0.0,0.0,0.0,160111.444444,12002.2222222,0.0,0.111111111111,843422254.222,0.0,0.0,0.0,0.0,0.0,158.777777778,0.0,116405.333333,"715     QB
779     QB
904     QB
1200    QB
1336    QB
1380    QB
1482    QB
1580    QB
1793    QB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,25635674642.086437,0.0,144053338.27160496,0.0,0.0,1.0,0.012345679012345684,0.0,7.113610989172948e+17,0.0,0.0,1.0,0.1111111111111111,0.0,5.61195170548686e+29,0.0,2744756501873.779,0.0,0.0,1.0,25210.382716050048,0.0,0.0,1.0,13550201628.444447,0.0
Larry Donnell,0.0,1.41666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3333333333,790494140.875,5901.04166667,0.0,0.0,0.0,0.0,"22924    TE
22952    TE
23013    TE
23059    TE
23092    TE
23156    TE
23206    TE
23247    TE
24648    TE
25393    TE
25451    TE
25515    TE
25545    TE
25677    TE
25688    TE
25786    TE
25835    TE
25856    TE
25927    TE
25968    TE
26025    TE
26079    TE
26111    TE
26180    TE
Name: Position, dtype: object",0.0,1.0,2.0069444444444446,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,100.0,0.0,5.611939861841781e+29,0.0,2725238450777.6416,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Derek Anderson,0.0,0.111111111111,0.037037037037,5480815.85185,657280.296296,0.37037037037,1.55555555556,84512305422.8,0.0,0.0,0.0,0.0,0.0,157.962962963,0.0,23631.8888889,"106     QB
606     QB
966     QB
1074    QB
1201    QB
1209    QB
1300    QB
1341    QB
1443    QB
1692    QB
1899    QB
2001    QB
2236    QB
2951    QB
2990    QB
3005    QB
3060    QB
3086    QB
3136    QB
3169    QB
3234    QB
3258    QB
3286    QB
3322    QB
3357    QB
3405    QB
3440    QB
Name: Position, dtype: object",0.0,1.0,0.01234567901234592,0.0,0.0013717421124828516,0.0,30039342401910.543,0.0,432017387899.34686,0.0,0.13717421124828785,0.0,2.419753086419742,0.0,7.142329767879135e+21,0.0,0.0,1.0,0.1111111111111111,0.0,5.61195170548686e+29,0.0,2744756501873.779,0.0,0.0,1.0,24952.297668037503,0.0,0.0,1.0,558466172.4567903,0.0
Tavon Austin,0.0,0.0681818181818,0.0,0.0227272727273,0.0,0.0,0.0,0.0,0.0,2.25,38306594171.1,3317.70454545,0.0,7721.93181818,0.159090909091,3550535075.98,"15694    WR
15809    WR
16134    WR
16253    WR
16394    WR
16506    WR
16613    WR
16676    WR
16793    WR
16849    WR
16948    WR
17086    WR
17239    WR
17327    WR
17463    WR
17539    WR
17598    WR
17770    WR
17914    WR
17974    WR
18123    WR
18208    WR
18324    WR
18417    WR
18421    WR
18632    WR
18783    WR
18881    WR
21098    WR
21245    WR
21364    WR
21404    WR
21538    WR
21748    WR
21815    WR
21954    WR
22086    WR
22202    WR
22217    WR
22387    WR
22482    WR
22561    WR
22748    WR
22828    WR
Name: Position, dtype: object",0.0,1.0,0.004648760330578512,0.0,0.0,1.0,0.0005165289256198347,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.673611111111111,0.0,5.6113777880828114e+29,0.0,2733774423310.442,-5.042923714206064e+31,0.0,1.0,59628231.004648745,0.0,0.025309917355371907,0.0,1.2606299325744937e+19,0.0
Fozzy Whittaker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103448275862,4602569.68966,40.6206896552,0.0,12650.2413793,0.0689655172414,95628245.8621,"4042    RB
4390    RB
4475    RB
4640    RB
4686    RB
4818    RB
4919    RB
4985    RB
5583    RB
5648    RB
5744    RB
5866    RB
5975    RB
6063    RB
6147    RB
6243    RB
6365    RB
7959    RB
8044    RB
8131    RB
8216    RB
8372    RB
8552    RB
8611    RB
8765    RB
8933    RB
8978    RB
9111    RB
9189    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.05284713964856652,0.0,5.6119516365284335e+29,0.0,2744621908439.313,-5.06293379240763e+31,0.0,1.0,160028606.95481566,0.0,0.004756242568370989,0.0,9144761406656306.0,0.0
Matt Cassel,0.0,0.320754716981,0.0188679245283,104823006.774,6652056.9434,36.4528301887,16.7169811321,1.92442124561e+13,0.0,0.0,0.301886792453,0.0188679245283,0.0,183.566037736,0.0377358490566,119763397.547,"16      QB
47      QB
102     QB
127     QB
179     QB
260     QB
301     QB
333     QB
372     QB
833     QB
866     QB
878     QB
932     QB
995     QB
1030    QB
1073    QB
1124    QB
1217    QB
1266    QB
1305    QB
1913    QB
1991    QB
2130    QB
2163    QB
2226    QB
2251    QB
2280    QB
2343    QB
2373    QB
2417    QB
2458    QB
2473    QB
2512    QB
2532    QB
2615    QB
2642    QB
2672    QB
2702    QB
3015    QB
3057    QB
3075    QB
3159    QB
3176    QB
3217    QB
3255    QB
3282    QB
3304    QB
3352    QB
3376    QB
3427    QB
3508    QB
3521    QB
3595    QB
Name: Position, dtype: object",0.0,1.0,0.10288358846564613,0.0,0.00035599857600569567,0.0,1.0987862749055024e+16,0.0,44249861578185.945,0.0,1328.8088287646858,0.0,279.4574581701672,0.0,3.7033971305439976e+26,0.0,0.0,1.0,0.1111111111111111,0.0,5.611951705486856e+29,0.0,2744756439355.6406,0.0,0.0,1.0,33696.49021003917,0.0,0.0014239943040227838,0.0,1.4343271392041438e+16,0.0
Marcedes Lewis,0.0,0.0405405405405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.351351351351,226746440.581,349.864864865,0.0,0.0,0.0,0.0,"23055    TE
23168    TE
23204    TE
23297    TE
23365    TE
23451    TE
23532    TE
23579    TE
23622    TE
23681    TE
23725    TE
23760    TE
23912    TE
23923    TE
23990    TE
24080    TE
24124    TE
24161    TE
24209    TE
24236    TE
24300    TE
24348    TE
24420    TE
24474    TE
24504    TE
24534    TE
24877    TE
24946    TE
25001    TE
25065    TE
         ..
26326    TE
26369    TE
26438    TE
26466    TE
26525    TE
26551    TE
26678    TE
26693    TE
26743    TE
26812    TE
26846    TE
26898    TE
26969    TE
27008    TE
27037    TE
27100    TE
27174    TE
27199    TE
27234    TE
27306    TE
27345    TE
27375    TE
27470    TE
27503    TE
27578    TE
27622    TE
27661    TE
27720    TE
27783    TE
27816    TE
Name: Position, Length: 74, dtype: object",0.0,1.0,0.0016435354273192113,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0003246489732976233,0.0,5.611948308237928e+29,0.0,2743597360577.5815,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Ryan Grant,0.0,0.0571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0857142857143,1211614188.8,603.257142857,0.0,282.857142857,0.342857142857,16492.3428571,"6870     RB
7579     RB
7665     RB
7704     RB
7876     RB
9354     RB
10810    RB
10906    RB
10970    RB
11197    RB
11238    RB
11323    RB
11471    RB
11554    RB
11635    RB
11699    RB
11794    RB
11850    RB
11963    RB
12054    RB
12122    RB
15775    WR
17140    WR
17472    WR
21165    WR
21243    WR
21399    WR
21465    WR
21600    WR
21682    WR
21729    WR
22293    WR
22650    WR
22743    WR
22823    WR
Name: Position, dtype: object",0.0,1.0,0.0032653061224489827,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.061315192743764214,0.0,5.61193355238028e+29,0.0,2742757996576.045,0.0,0.0,1.0,80008.16326530614,0.0,0.11755102040816352,0.0,271997372.91755086,0.0
Eddie Royal,0.0,0.0547945205479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3698630137,1073575768.45,6541.52054795,0.0,1.1095890411,0.0,11599.0,"12228    WR
12321    WR
12480    WR
12513    WR
12649    WR
12745    WR
12848    WR
12930    WR
13103    WR
13233    WR
13265    WR
13461    WR
13518    WR
13749    WR
13961    WR
14090    WR
14562    WR
14631    WR
14695    WR
14847    WR
14933    WR
15063    WR
15166    WR
15505    WR
15601    WR
15698    WR
15763    WR
15860    WR
15978    WR
16123    WR
         ..
17859    WR
17987    WR
18102    WR
18140    WR
18345    WR
18469    WR
18580    WR
18643    WR
18911    WR
18997    WR
19094    WR
19192    WR
19369    WR
19466    WR
19589    WR
19646    WR
19776    WR
19890    WR
20265    WR
20906    WR
21003    WR
21171    WR
21239    WR
21378    WR
21419    WR
21661    WR
21901    WR
22522    WR
22620    WR
22741    WR
Name: Position, Length: 73, dtype: object",0.0,1.0,0.0030024394820791886,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.147453139008778,0.0,5.6119356205504785e+29,0.0,2723124217968.0356,0.0,0.0,1.0,1.2311878401200975,0.0,0.0,1.0,134536801.0,0.0
Alfred Morris,0.0,0.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540735.98438,24.859375,0.0,9056876.875,1.953125,85995588045.4,"3624    RB
3696    RB
3804    RB
3875    RB
3994    RB
4060    RB
4138    RB
4201    RB
4281    RB
4434    RB
4512    RB
4607    RB
4729    RB
4800    RB
4860    RB
4979    RB
5048    RB
5132    RB
5211    RB
5318    RB
5464    RB
5559    RB
5632    RB
5710    RB
5778    RB
5856    RB
5948    RB
6023    RB
6134    RB
6207    RB
        ..
6625    RB
6716    RB
6805    RB
6892    RB
6968    RB
7065    RB
7133    RB
7292    RB
7354    RB
7448    RB
7526    RB
7610    RB
7708    RB
7789    RB
7894    RB
8004    RB
8134    RB
8193    RB
8307    RB
8367    RB
8477    RB
8616    RB
8645    RB
8770    RB
8800    RB
8939    RB
8980    RB
9069    RB
9182    RB
9243    RB
Name: Position, Length: 64, dtype: object",0.0,1.0,0.107666015625,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.11111111111111113,0.0,5.61195168240264e+29,0.0,2744674131913.934,-5.063030127714727e+31,0.0,1.0,82027018728909.77,0.0,3.814697265625,0.0,7.395241163267157e+21,0.0
Patrick DiMarco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.95454545455,12081126.2273,55.7272727273,0.0,0.0454545454545,0.0,0.0,"3825    RB
3896    RB
4273    RB
4483    RB
4753    RB
4933    RB
5434    RB
5680    RB
6085    RB
6174    RB
6253    RB
6339    RB
6430    RB
8040    RB
8158    RB
8388    RB
8481    RB
8561    RB
8715    RB
8943    RB
9026    RB
9307    RB
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.87075298438935,0.0,5.611951524480274e+29,0.0,2744571854815.9136,0.0,0.0,1.0,0.002066115702479339,0.0,0.0,1.0,0.0,1.0
Keenan Allen,0.0,0.945945945946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67567567568,1.14043733688e+12,619053.702703,0.0,0.0,0.0,0.0,"15695    WR
15777    WR
15960    WR
15988    WR
16158    WR
16273    WR
16360    WR
16430    WR
16572    WR
16761    WR
16828    WR
16924    WR
17146    WR
17241    WR
17661    WR
17802    WR
17839    WR
17923    WR
18020    WR
18165    WR
18334    WR
18465    WR
18565    WR
18635    WR
18741    WR
18839    WR
18952    WR
19087    WR
19203    WR
21073    WR
21294    WR
21301    WR
21415    WR
21557    WR
21618    WR
21740    WR
21840    WR
Name: Position, dtype: object",0.0,1.0,0.8948137326515705,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,11.17125233341449,0.0,5.594878003942836e+29,0.0,1076773481541.4703,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
Jeff Heuerman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cecil Shorts,0.0,0.06,0.0,0.06,0.06,0.0,0.04,1845230.26,0.0,0.28,23895906506.3,6865.64,0.0,97.82,0.0,7458314.26,"15030    WR
15111    WR
15879    WR
16035    WR
16226    WR
16384    WR
16462    WR
16566    WR
16645    WR
16908    WR
16984    WR
17132    WR
17174    WR
17344    WR
17383    WR
17533    WR
17611    WR
17705    WR
17845    WR
17928    WR
18153    WR
18259    WR
18457    WR
18579    WR
18649    WR
18730    WR
18870    WR
19288    WR
19506    WR
19713    WR
19767    WR
19937    WR
20033    WR
20159    WR
20215    WR
20320    WR
20417    WR
20534    WR
20763    WR
20893    WR
21107    WR
21248    WR
21345    WR
21412    WR
21653    WR
22077    WR
22115    WR
22232    WR
22347    WR
22541    WR
Name: Position, dtype: object",0.0,1.0,0.003600000000000001,0.0,0.0,1.0,0.003599999999999998,0.0,0.003599999999999998,0.0,0.0,1.0,0.0015999999999999944,0.0,3404874712419.674,0.0,0.0,1.0,0.0028444444444444515,0.0,5.611593688575218e+29,0.0,2722054606217.8022,0.0,0.0,1.0,9568.752399999996,0.0,0.0,1.0,55626451600919.34,0.0
Justin Perillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666666667,6359175519.33,2615.5,0.0,0.0,0.0,0.0,"23153    TE
23264    TE
23324    TE
23472    TE
23588    TE
23639    TE
Name: Position, dtype: object",0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.027777777777777776,0.0,5.611856428957888e+29,0.0,2736096984596.6953,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
