,Unnamed: 0,Fumble TD,Fumbles Lost,Name,Opponent,Pass 2PT,Pass Attempts,Pass Completions,Pass Interceptions,Pass TD,Pass Yards,Points,Position,Receiving 2PT,Receiving TD,Receiving Yards,Receptions,Rush 2PT,Rush Attempts,Rush TD,Rush Yards,Week,Year
672,672,0,0,Albert Wilson,Raiders,0,0,0,0,0,0,12.0,WR,0,1,63,1,0,0,0,0,7,2017
673,673,0,0,Paul Richardson,Giants,0,0,0,0,0,0,12.0,WR,0,1,61,2,0,0,0,0,7,2017
674,674,0,0,Mack Hollins,Eagles,0,0,0,0,0,0,12.0,WR,0,1,64,1,0,0,0,0,7,2017
675,675,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,12.0,WR,0,1,65,4,0,0,0,0,7,2017
676,676,0,0,Dez Bryant,49ers,0,0,0,0,0,0,12.0,WR,0,1,63,7,0,0,0,0,7,2017
677,677,0,0,Antonio Brown,Steelers,0,0,0,0,0,0,12.0,WR,0,1,65,4,0,0,0,0,7,2017
678,678,0,0,Cooper Kupp,Rams,0,0,0,0,0,0,11.0,WR,0,1,51,4,0,0,0,0,7,2017
679,679,0,0,Deonte Thompson,Bills,0,0,0,0,0,0,10.0,WR,0,0,107,4,0,1,0,0,7,2017
680,680,0,0,Allen Hurns,Colts,0,0,0,0,0,0,10.0,WR,0,0,101,5,0,0,0,0,7,2017
681,681,0,0,Travis Benjamin,Chargers,0,0,0,0,0,0,10.0,WR,0,1,42,1,0,1,0,4,7,2017
682,682,0,0,Nelson Agholor,Eagles,0,0,0,0,0,0,10.0,WR,0,1,45,4,0,0,0,0,7,2017
683,683,0,0,JuJu Smith-Schuster,Steelers,0,0,0,0,0,0,9.0,WR,0,1,39,2,0,0,0,0,7,2017
684,684,0,0,Chris Moore,Vikings,0,0,0,0,0,0,9.0,WR,0,1,36,2,0,1,0,-5,7,2017
685,685,0,0,Brandon Coleman,Packers,0,0,0,0,0,0,9.0,WR,0,1,31,2,0,0,0,0,7,2017
686,686,0,0,Robby Anderson,Dolphins,0,0,0,0,0,0,9.0,WR,0,1,35,3,0,0,0,0,7,2017
687,687,0,0,Michael Thomas,Packers,0,0,0,0,0,0,8.0,WR,0,0,82,7,0,0,0,0,7,2017
688,688,0,0,Brandon LaFell,Steelers,0,0,0,0,0,0,8.0,WR,0,1,28,4,0,0,0,0,7,2017
689,689,0,0,Jermaine Kearse,Dolphins,0,0,0,0,0,0,8.0,WR,0,1,29,1,0,0,0,0,7,2017
690,690,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,8.0,WR,0,0,80,4,0,0,0,0,7,2017
691,691,0,0,Michael Crabtree,Raiders,0,0,0,0,0,0,8.0,WR,0,1,24,3,0,0,0,0,7,2017
692,692,0,0,Marqise Lee,Colts,0,1,0,0,0,0,7.0,WR,0,0,72,4,0,0,0,0,7,2017
693,693,0,0,DeSean Jackson,Bills,0,0,0,0,0,0,7.0,WR,0,0,73,5,0,0,0,0,7,2017
694,694,0,0,Chris Hogan,Patriots,0,0,0,0,0,0,7.0,WR,0,0,71,4,0,0,0,0,7,2017
695,695,0,0,Mohamed Sanu,Patriots,0,0,0,0,0,0,6.0,WR,0,0,65,6,0,0,0,0,7,2017
696,696,0,0,Demarcus Robinson,Raiders,0,0,0,0,0,0,6.0,WR,0,0,69,5,0,0,0,0,7,2017
697,697,0,0,Keelan Cole,Colts,0,0,0,0,0,0,6.0,WR,0,0,64,2,0,0,0,0,7,2017
698,698,0,0,Kelvin Benjamin,Bears,0,0,0,0,0,0,6.0,WR,0,0,65,3,0,0,0,0,7,2017
699,699,0,0,Jarius Wright,Vikings,0,0,0,0,0,0,5.0,WR,0,0,54,3,0,0,0,0,7,2017
700,700,0,0,Robert Woods,Rams,0,0,0,0,0,0,5.0,WR,0,0,59,5,0,1,0,4,7,2017
701,701,0,0,Sammy Watkins,Rams,0,0,0,0,0,0,4.0,WR,0,0,42,3,0,0,0,0,7,2017
702,702,0,0,Adam Thielen,Vikings,0,0,0,0,0,0,4.0,WR,0,0,41,5,0,0,0,0,7,2017
703,703,0,0,Taywan Taylor,Browns,0,0,0,0,0,0,4.0,WR,0,0,45,3,0,0,0,0,7,2017
704,704,0,0,Rishard Matthews,Browns,0,0,0,0,0,0,4.0,WR,0,0,40,3,0,0,0,0,7,2017
705,705,0,0,Darrius Heyward-Bey,Steelers,0,0,0,0,0,0,4.0,WR,0,0,44,1,0,0,0,0,7,2017
706,706,0,0,A.J. Green,Steelers,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,7,2017
707,707,0,0,Pierre Garcon,49ers,0,0,0,0,0,0,4.0,WR,0,0,49,5,0,0,0,0,7,2017
708,708,0,0,Devin Funchess,Bears,0,0,0,0,0,0,4.0,WR,0,0,41,4,0,0,0,0,7,2017
709,709,0,0,Bennie Fowler,Chargers,0,0,0,0,0,0,4.0,WR,0,0,45,5,0,0,0,0,7,2017
710,710,0,0,Michael Campanaro,Vikings,0,0,0,0,0,0,4.0,WR,0,0,31,3,0,1,0,19,7,2017
711,711,0,0,Keenan Allen,Chargers,0,0,0,0,0,0,4.0,WR,0,0,41,3,0,0,0,0,7,2017
712,712,0,0,Travis Rudolph,Giants,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,7,2017
713,713,0,0,Niles Paul,Eagles,0,0,0,0,0,0,3.0,WR,0,0,32,1,0,0,0,0,7,2017
714,714,0,0,J.J. Nelson,Rams,0,0,0,0,0,0,3.0,WR,0,0,39,2,0,0,0,0,7,2017
715,715,0,0,Donte Moncrief,Colts,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,7,2017
716,716,0,0,J.D. McKissic,Giants,0,0,0,0,0,0,3.0,WR,0,0,23,2,0,3,0,10,7,2017
717,717,0,0,Tyler Lockett,Giants,0,0,0,0,0,0,3.0,WR,0,0,29,4,0,3,0,15,7,2017
718,718,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,3.0,WR,0,0,37,2,0,0,0,0,7,2017
719,719,0,0,Josh Doctson,Eagles,0,0,0,0,0,0,3.0,WR,0,0,39,3,0,0,0,0,7,2017
720,720,0,0,Jaron Brown,Rams,0,0,0,0,0,0,3.0,WR,0,0,37,2,0,0,0,0,7,2017
721,721,0,0,Tavon Austin,Rams,0,0,0,0,0,0,3.0,WR,0,0,15,2,0,3,0,27,7,2017
722,722,0,0,Griff Whalen,Vikings,0,0,0,0,0,0,2.0,WR,0,0,23,4,0,0,0,0,7,2017
723,723,0,0,Laquon Treadwell,Vikings,0,0,0,0,0,0,2.0,WR,0,0,28,3,0,0,0,0,7,2017
724,724,0,1,Trent Taylor,49ers,0,0,0,0,0,0,2.0,WR,0,0,39,5,0,0,0,0,7,2017
725,725,0,0,Russell Shepard,Bears,0,0,0,0,0,0,2.0,WR,0,0,20,2,0,0,0,0,7,2017
726,726,0,0,Curtis Samuel,Bears,0,0,0,0,0,0,2.0,WR,0,0,20,1,0,0,0,0,7,2017
727,727,0,0,Chester Rogers,Colts,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,7,2017
728,728,0,0,Ricardo Louis,Browns,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,7,2017
729,729,0,0,T.Y. Hilton,Colts,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,7,2017
730,730,0,0,Justin Hardy,Patriots,0,0,0,0,0,0,2.0,WR,0,0,21,2,0,0,0,0,7,2017
731,731,0,0,Brittan Golden,Rams,0,0,0,0,0,0,2.0,WR,0,0,20,3,0,0,0,0,7,2017
732,732,0,0,Taylor Gabriel,Patriots,0,0,0,0,0,0,2.0,WR,0,0,24,2,0,1,0,-5,7,2017
733,733,0,0,Larry Fitzgerald,Rams,0,0,0,0,0,0,2.0,WR,0,0,29,3,0,0,0,0,7,2017
734,734,0,0,Alex Erickson,Steelers,0,0,0,0,0,0,2.0,WR,0,0,22,1,0,0,0,0,7,2017
735,735,0,0,Seth Devalve,Browns,0,0,0,0,0,0,2.0,WR,0,0,27,2,0,0,0,0,7,2017
736,736,0,0,Amara Darboh,Giants,0,0,0,0,0,0,2.0,WR,0,0,29,2,0,0,0,0,7,2017
737,737,0,0,Jamison Crowder,Eagles,0,0,0,0,0,0,2.0,WR,0,0,28,2,0,1,0,3,7,2017
738,738,0,0,Leonte Carroo,Dolphins,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,7,2017
739,739,0,0,Cole Beasley,49ers,0,0,0,0,0,0,2.0,WR,0,0,24,1,0,0,0,0,7,2017
740,740,0,0,Tyrell Williams,Chargers,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,7,2017
741,741,0,0,Bryce Treggs,Browns,0,0,0,0,0,0,1.0,WR,0,0,19,1,0,1,0,6,7,2017
742,742,0,0,Eli Rogers,Steelers,0,0,0,0,0,0,1.0,WR,0,0,10,1,0,0,0,0,7,2017
743,743,0,0,Aldrick Robinson,49ers,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,7,2017
744,744,0,0,Seth Roberts,Raiders,0,0,0,0,0,0,1.0,WR,0,0,15,1,0,0,0,0,7,2017
745,745,0,0,Bernard Reedy,Bills,0,0,0,0,0,0,1.0,WR,0,0,0,0,0,1,0,10,7,2017
746,746,0,0,Terrelle Pryor,Eagles,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,7,2017
747,747,0,0,Jordy Nelson,Packers,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,7,2017
748,748,0,0,Jordan Matthews,Bills,0,0,0,0,0,0,1.0,WR,0,0,10,2,0,0,0,0,7,2017
749,749,0,0,Roger Lewis,Giants,0,0,0,0,0,0,1.0,WR,0,0,12,1,0,0,0,0,7,2017
750,750,0,0,Zay Jones,Bills,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,7,2017
751,751,0,0,Andre Holmes,Bills,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,7,2017
752,752,0,0,Rashard Higgins,Browns,0,0,0,0,0,0,1.0,WR,0,0,11,1,0,0,0,0,7,2017
753,753,0,0,Ryan Grant,Eagles,0,0,0,0,0,0,1.0,WR,0,0,19,3,0,0,0,0,7,2017
754,754,0,0,Randall Cobb,Packers,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,7,2017
755,755,0,0,Quan Bray,Colts,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,7,2017
756,756,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,1.0,WR,0,0,17,3,0,0,0,0,7,2017
757,757,0,0,Geronimo Allison,Packers,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,7,2017
758,758,0,0,Davante Adams,Packers,0,0,0,0,0,0,1.0,WR,0,0,12,2,0,0,0,0,7,2017
759,759,0,0,Eric Weems,Browns,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,7,2017
760,760,0,0,Mike Wallace,Vikings,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,7,2017
761,761,0,0,Demaryius Thomas,Chargers,0,0,0,0,0,0,0.0,WR,0,0,9,2,0,0,0,0,7,2017
762,762,0,0,Jordan Taylor,Chargers,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,7,2017
763,763,0,0,Ryan Switzer,49ers,0,0,0,0,0,0,0.0,WR,0,0,2,1,0,1,0,3,7,2017
764,764,0,0,Cordarrelle Patterson,Raiders,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,7,2017
765,765,0,0,Vince Mayle,Vikings,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,0,7,2017
766,766,0,0,Tavarres King,Giants,0,0,0,0,0,0,0.0,WR,0,0,1,1,0,1,0,-8,7,2017
767,767,0,1,Jeremy Kerley,Dolphins,0,0,0,0,0,0,0.0,WR,0,0,17,2,0,0,0,0,7,2017
768,768,0,1,Adam Humphries,Bills,0,0,0,0,0,0,0.0,WR,0,0,13,2,0,0,0,0,7,2017
769,769,0,0,Chris Godwin,Bills,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,7,2017
770,770,0,0,Tanner Gentry,Bears,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,7,2017
771,771,0,0,Martavis Bryant,Steelers,0,0,0,0,0,0,0.0,WR,0,0,3,1,0,1,0,2,7,2017
772,772,0,0,John Brown,Rams,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,0,0,0,7,2017
773,773,0,0,Kenny Britt,Browns,0,0,0,0,0,0,0.0,WR,0,0,7,2,0,0,0,0,7,2017
774,774,0,0,Kamar Aiken,Colts,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,0,0,0,7,2017
775,775,0,0,DeAndre Hopkins,Steelers,0,0,0,0,0,0,28.0,WR,0,1,224,8,0,0,0,0,8,2017
776,776,0,0,JuJu Smith-Schuster,Lions,0,0,0,0,0,0,25.0,WR,0,1,193,7,0,0,0,0,8,2017
777,777,0,0,Will Fuller,Steelers,0,0,0,0,0,0,24.0,WR,0,2,125,5,0,0,0,0,8,2017
778,778,0,0,Paul Richardson,Steelers,0,0,0,0,0,0,22.0,WR,0,2,105,6,0,0,0,0,8,2017
779,779,0,0,Robby Anderson,Jets,0,0,0,0,0,0,16.0,WR,0,1,104,6,0,1,0,1,8,2017
780,780,0,0,Adam Thielen,Browns,0,0,0,0,0,0,15.0,WR,0,1,98,5,0,0,0,0,8,2017
781,781,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,14.0,WR,1,1,62,2,0,0,0,0,8,2017
782,782,0,0,Mohamed Sanu,Jets,0,0,0,0,0,0,13.0,WR,0,1,74,6,0,0,0,0,8,2017
783,783,0,0,Jamison Crowder,Redskins,0,0,0,0,0,0,13.0,WR,0,0,123,9,0,2,0,12,8,2017
784,784,0,0,Travis Benjamin,Patriots,0,0,0,0,0,0,13.0,WR,0,1,64,5,0,2,0,14,8,2017
785,785,0,0,Tyler Lockett,Steelers,0,0,0,0,0,0,12.0,WR,0,0,121,6,0,1,0,-2,8,2017
786,786,0,0,Marvin Jones,Lions,0,0,0,0,0,0,12.0,WR,0,0,128,6,0,0,0,0,8,2017
787,787,0,0,Jeremy Maclin,Ravens,0,0,0,0,0,0,11.0,WR,0,1,53,3,0,0,0,0,8,2017
788,788,0,0,Andre Holmes,Bills,0,0,0,0,0,0,11.0,WR,0,1,51,3,0,0,0,0,8,2017
789,789,0,0,Tre McBride,Saints,0,0,0,0,0,0,9.0,WR,0,0,92,3,0,0,0,0,8,2017
790,790,0,0,Josh Malone,Bengals,0,0,0,0,0,0,9.0,WR,0,1,35,2,0,0,0,0,8,2017
791,791,0,0,Kelvin Benjamin,Buccaneers,0,0,0,0,0,0,9.0,WR,0,1,39,3,0,0,0,0,8,2017
792,792,0,0,TJ Jones,Lions,0,0,0,0,0,0,8.0,WR,0,0,88,4,0,0,0,0,8,2017
793,793,0,0,A.J. Green,Bengals,0,0,0,0,0,0,8.0,WR,0,1,27,3,0,0,0,0,8,2017
794,794,0,0,Michael Crabtree,Bills,0,0,0,0,0,0,8.0,WR,0,0,83,5,0,0,0,0,8,2017
795,795,0,0,Michael Thomas,Saints,0,0,0,0,0,0,7.0,WR,0,0,77,7,0,0,0,0,8,2017
796,796,0,1,Golden Tate,Lions,0,0,0,0,0,0,7.0,WR,0,0,86,7,0,0,0,0,8,2017
797,797,0,0,Julio Jones,Jets,0,0,0,0,0,0,7.0,WR,0,0,74,3,0,0,0,0,8,2017
798,798,0,0,Antonio Brown,Lions,0,0,0,0,0,0,7.0,WR,0,0,70,5,0,0,0,0,8,2017
799,799,0,0,Demaryius Thomas,Chiefs,0,0,0,0,0,0,6.0,WR,0,0,66,5,0,0,0,0,8,2017
800,800,0,0,Kenny Stills,Ravens,0,0,0,0,0,0,6.0,WR,0,0,65,5,0,0,0,0,8,2017
801,801,0,0,Chris Hogan,Patriots,0,0,0,0,0,0,6.0,WR,0,0,60,5,0,0,0,0,8,2017
802,802,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,6.0,WR,0,0,68,2,0,0,0,0,8,2017
803,803,0,0,Mike Evans,Buccaneers,0,0,0,0,0,0,6.0,WR,0,0,60,5,0,0,0,0,8,2017
804,804,0,0,Josh Doctson,Redskins,0,0,0,0,0,0,6.0,WR,0,1,1,1,0,0,0,0,8,2017
805,805,0,0,Keenan Allen,Patriots,0,0,0,0,0,0,6.0,WR,0,0,61,4,0,0,0,0,8,2017
806,806,0,0,Tanner McEvoy,Steelers,0,0,0,0,0,0,5.0,WR,0,0,53,1,0,0,0,0,8,2017
807,807,0,0,Brandon Coleman,Saints,0,0,0,0,0,0,5.0,WR,0,0,54,1,0,0,0,0,8,2017
808,808,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,5.0,WR,0,0,54,6,0,0,0,0,8,2017
809,809,0,0,Ricardo Louis,Browns,0,0,0,0,0,0,4.0,WR,0,0,42,2,0,0,0,0,8,2017
810,810,0,0,Brandon LaFell,Bengals,0,0,0,0,0,0,4.0,WR,0,0,44,4,0,0,0,0,8,2017
811,811,0,0,Amari Cooper,Bills,0,0,0,0,0,0,4.0,WR,0,0,48,5,0,1,0,4,8,2017
812,812,0,0,Leonte Carroo,Ravens,0,0,0,0,0,0,4.0,WR,0,0,48,6,0,0,0,0,8,2017
813,813,0,0,Terrance Williams,Redskins,0,0,0,0,0,0,3.0,WR,0,0,36,2,0,0,0,0,8,2017
814,814,0,0,Trent Taylor,Eagles,0,0,0,0,0,0,3.0,WR,0,0,33,3,0,0,0,0,8,2017
815,815,0,0,Jarvis Landry,Ravens,0,0,0,0,0,0,3.0,WR,0,0,33,5,0,0,0,0,8,2017
816,816,0,0,Zay Jones,Bills,0,0,0,0,0,0,3.0,WR,0,0,32,3,0,0,0,0,8,2017
817,817,0,0,DeSean Jackson,Buccaneers,0,0,0,0,0,0,3.0,WR,0,0,37,3,0,0,0,0,8,2017
818,818,0,0,Mack Hollins,Eagles,0,0,0,0,0,0,3.0,WR,0,0,30,2,0,0,0,0,8,2017
819,819,0,0,Ryan Grant,Redskins,0,0,0,0,0,0,3.0,WR,0,0,38,5,0,0,0,0,8,2017
820,820,0,0,Bennie Fowler,Chiefs,0,0,0,0,0,0,3.0,WR,0,0,35,2,0,0,0,0,8,2017
821,821,0,0,Dez Bryant,Redskins,0,0,0,0,0,0,3.0,WR,0,0,39,4,0,0,0,0,8,2017
822,822,0,0,Kamar Aiken,Bengals,0,0,0,0,0,0,3.0,WR,0,0,33,2,0,0,0,0,8,2017
823,823,0,0,Kendall Wright,Saints,0,0,0,0,0,0,2.0,WR,0,0,23,2,0,0,0,0,8,2017
824,824,0,0,Tyrell Williams,Patriots,0,0,0,0,0,0,2.0,WR,0,0,24,1,0,0,0,0,8,2017
825,825,0,0,Laquon Treadwell,Browns,0,0,0,0,0,0,2.0,WR,0,0,21,1,0,0,0,0,8,2017
826,826,0,0,Brandon Tate,Bills,0,0,0,0,0,0,2.0,WR,0,0,24,1,0,0,0,0,8,2017
827,827,0,0,Curtis Samuel,Buccaneers,0,0,0,0,0,0,2.0,WR,0,0,15,2,0,1,0,11,8,2017
828,828,0,0,Jordan Matthews,Bills,0,0,0,0,0,0,2.0,WR,0,0,21,3,0,0,0,0,8,2017
829,829,0,0,Adam Humphries,Buccaneers,0,0,0,0,0,0,2.0,WR,0,0,26,4,0,0,0,0,8,2017
830,830,0,0,Stefon Diggs,Browns,0,0,0,0,0,0,2.0,WR,0,0,27,4,0,1,0,-1,8,2017
831,831,0,0,Brandin Cooks,Patriots,0,0,0,0,0,0,2.0,WR,0,0,26,5,0,0,0,0,8,2017
832,832,0,0,Nelson Agholor,Eagles,0,0,0,0,0,0,2.0,WR,0,0,26,3,0,0,0,0,8,2017
833,833,0,0,Russell Shepard,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,8,2017
834,834,0,0,Cody Latimer,Chiefs,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,8,2017
835,835,0,0,Jermaine Kearse,Jets,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,8,2017
836,836,0,0,T.Y. Hilton,Bengals,0,0,0,0,0,0,1.0,WR,0,0,15,2,0,0,0,0,8,2017
837,837,0,0,Tyreek Hill,Chiefs,0,1,0,1,0,0,1.0,WR,0,0,38,2,0,0,0,0,8,2017
838,838,0,0,Rashard Higgins,Browns,0,0,0,0,0,0,1.0,WR,0,0,14,1,0,0,0,0,8,2017
839,839,0,0,Pierre Garcon,Eagles,0,0,0,0,0,0,1.0,WR,0,0,17,2,0,0,0,0,8,2017
840,840,0,0,Devin Funchess,Buccaneers,0,0,0,0,0,0,1.0,WR,0,0,11,2,0,0,0,0,8,2017
841,841,0,0,Bruce Ellington,Steelers,0,0,0,0,0,0,1.0,WR,0,0,13,1,0,0,0,0,8,2017
842,842,0,0,Sammie Coates,Browns,0,0,0,0,0,0,1.0,WR,0,0,13,2,0,0,0,0,8,2017
843,843,0,0,Danny Amendola,Patriots,0,0,0,0,0,0,1.0,WR,0,0,14,2,0,0,0,0,8,2017
844,844,0,0,Mike Williams,Patriots,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,8,2017
845,845,0,1,Bryce Treggs,Browns,0,0,0,0,0,0,0.0,WR,0,0,12,1,0,0,0,0,8,2017
846,846,0,0,Deonte Thompson,Bills,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,8,2017
847,847,0,0,Jordan Taylor,Chiefs,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,8,2017
848,848,0,0,Ryan Switzer,Redskins,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,8,2017
849,849,0,0,Chester Rogers,Bengals,0,0,0,0,0,0,0.0,WR,0,0,9,2,0,0,0,0,8,2017
850,850,0,0,Demarcus Robinson,Chiefs,0,0,0,0,0,0,0.0,WR,0,0,5,1,0,0,0,0,8,2017
851,851,0,0,Cordarrelle Patterson,Bills,0,0,0,0,0,0,0.0,WR,0,0,7,3,0,0,0,0,8,2017
852,852,0,0,J.D. McKissic,Steelers,0,0,0,0,0,0,0.0,WR,0,0,6,1,0,4,0,6,8,2017
853,853,0,0,Justin Hunter,Lions,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,8,2017
854,854,0,0,Chris Godwin,Buccaneers,0,0,0,0,0,0,0.0,WR,0,0,8,1,0,0,0,0,8,2017
855,855,0,0,Taylor Gabriel,Jets,0,0,0,0,0,0,0.0,WR,0,0,-3,1,0,0,0,0,8,2017
856,856,0,0,Michael Floyd,Browns,0,0,0,0,0,0,0.0,WR,0,0,7,1,0,0,0,0,8,2017
857,857,0,1,Alex Erickson,Bengals,0,0,0,0,0,0,0.0,WR,0,0,0,0,0,1,0,14,8,2017
858,858,0,0,Seth Devalve,Browns,0,0,0,0,0,0,0.0,WR,0,0,0,1,0,0,0,0,8,2017
859,859,0,0,Daniel Brown,Saints,0,0,0,0,0,0,0.0,WR,0,0,9,1,0,0,0,0,8,2017
860,860,0,0,Cole Beasley,Redskins,0,0,0,0,0,0,0.0,WR,0,0,8,2,0,0,0,0,8,2017
861,861,0,1,Isaiah McKenzie,Chiefs,0,0,0,0,0,0,-1.0,WR,0,0,0,0,0,0,0,0,8,2017
862,862,0,1,Jeremy Kerley,Jets,0,0,0,0,0,0,-1.0,WR,0,0,7,1,0,0,0,0,8,2017
863,863,0,0,T.Y. Hilton,Texans,0,0,0,0,0,0,29.0,WR,0,2,175,5,0,0,0,0,9,2017
864,864,0,0,Marvin Jones,Packers,0,0,0,0,0,0,22.0,WR,0,2,107,7,0,0,0,0,9,2017
865,865,0,0,Alshon Jeffery,Eagles,0,0,0,0,0,0,20.0,WR,0,2,84,6,0,0,0,0,9,2017
866,866,0,0,Robert Woods,Giants,0,0,0,0,0,0,19.0,WR,0,2,70,4,0,0,0,0,9,2017
867,867,0,0,Doug Baldwin,Steelers,0,0,0,0,0,0,16.0,WR,0,1,108,7,0,0,0,0,9,2017
868,868,0,0,Terrance Williams,Cowboys,0,0,0,0,0,0,14.0,WR,0,0,141,9,0,0,0,0,9,2017
869,869,0,0,Deonte Thompson,Jets,0,0,0,0,0,0,14.0,WR,0,1,81,7,0,0,0,0,9,2017
870,870,0,0,DeAndre Hopkins,Texans,0,0,0,0,0,0,14.0,WR,0,1,86,6,0,0,0,0,9,2017
871,871,0,0,Cole Beasley,Cowboys,0,0,0,0,0,0,14.0,WR,0,2,24,4,0,0,0,0,9,2017
872,872,0,0,Demaryius Thomas,Eagles,0,0,0,0,0,0,13.0,WR,0,1,70,8,0,0,0,0,9,2017
873,873,0,0,Rishard Matthews,Titans,0,0,0,0,0,0,13.0,WR,0,1,70,4,0,0,0,0,9,2017
874,874,0,0,Marqise Lee,Jaguars,0,0,0,0,0,0,13.0,WR,0,1,75,8,0,0,0,0,9,2017
875,875,0,0,Sammy Watkins,Giants,0,0,0,0,0,0,12.0,WR,0,1,67,1,0,0,0,0,9,2017
876,876,0,0,Tyreek Hill,Cowboys,0,0,0,0,0,0,12.0,WR,0,1,64,2,0,4,0,9,9,2017
877,877,0,0,Golden Tate,Packers,0,0,0,0,0,0,11.0,WR,0,0,113,7,0,0,0,0,9,2017
878,878,0,0,Zay Jones,Jets,0,0,0,0,0,0,11.0,WR,0,1,53,6,0,0,0,0,9,2017
879,879,0,0,Julio Jones,Panthers,0,0,0,0,0,0,11.0,WR,0,0,118,6,0,0,0,0,9,2017
880,880,0,0,Ted Ginn J,Saints,0,0,0,0,0,0,11.0,WR,0,1,59,4,0,0,0,0,9,2017
881,881,0,0,Johnny Holton,Dolphins,0,0,0,0,0,0,10.0,WR,0,1,44,1,0,0,0,0,9,2017
882,882,0,0,Robby Anderson,Jets,0,0,0,0,0,0,10.0,WR,0,1,48,4,0,0,0,0,9,2017
883,883,0,0,Jeremy Maclin,Titans,0,0,0,0,0,0,9.0,WR,0,0,98,8,0,0,0,0,9,2017
884,884,0,0,Jarvis Landry,Dolphins,0,0,0,0,0,0,9.0,WR,0,1,32,6,0,0,0,0,9,2017
885,885,0,0,Tavarres King,Giants,0,0,0,0,0,0,9.0,WR,0,1,33,3,0,0,0,0,9,2017
886,886,0,0,Mohamed Sanu,Panthers,0,0,0,0,0,0,8.0,WR,0,1,23,3,0,0,0,0,9,2017
887,887,0,0,Devin Funchess,Panthers,0,0,0,0,0,0,8.0,WR,0,0,86,5,0,0,0,0,9,2017
888,888,0,0,Eric Decker,Titans,0,0,0,0,0,0,8.0,WR,0,1,21,3,0,0,0,0,9,2017
889,889,0,0,Mike Wallace,Titans,0,0,0,0,0,0,7.0,WR,0,1,19,4,0,0,0,0,9,2017
890,890,0,0,Sterling Shepard,Giants,0,0,0,0,0,0,7.0,WR,0,0,70,5,0,0,0,0,9,2017
891,891,0,0,DeVante Parker,Dolphins,0,0,0,0,0,0,7.0,WR,0,0,76,5,0,0,0,0,9,2017
892,892,0,0,Larry Fitzgerald,49ers,0,0,0,0,0,0,7.0,WR,0,0,70,5,0,0,0,0,9,2017
893,893,0,0,Dez Bryant,Cowboys,0,0,0,0,0,0,7.0,WR,0,0,73,6,0,0,0,0,9,2017
894,894,0,0,Michael Thomas,Saints,0,0,0,0,0,0,6.0,WR,0,0,65,8,0,0,0,0,9,2017
895,895,0,0,Marquise Goodwin,49ers,0,0,0,0,0,0,6.0,WR,0,0,68,2,0,0,0,0,9,2017
896,896,0,0,Jaron Brown,49ers,0,0,0,0,0,0,6.0,WR,0,1,3,1,0,0,0,0,9,2017
