Year,Week,Name,50+,FGA,FGM,Opponent,Points,Position,XPA,XPM,Away Games
2010,17,Nick Folk,0,1,1,Bills,8.0,K,5,5,0
2010,17,Rob Bironas,0,3,2,Colts,8.0,K,2,2,1
2010,17,Ryan Longwell,0,2,2,Lions,7.0,K,1,1,1
2010,17,Sebastian Janikowski,0,1,1,Chiefs,7.0,K,4,4,1
2010,17,Garrett Hartley,0,2,2,Buccaneers,7.0,K,1,1,0
2010,17,Billy Cundiff,0,2,2,Bengals,7.0,K,1,1,0
2010,17,Matt Bryant,0,1,1,Panthers,7.0,K,4,4,0
2010,17,David Akers,0,2,2,Cowboys,7.0,K,1,1,0
2010,17,Josh Brown,0,2,2,Seahawks,6.0,K,0,0,1
2010,17,Lawrence Tynes,0,2,1,Redskins,5.0,K,2,2,1
2010,17,Josh Scobee,0,2,1,Texans,5.0,K,2,2,1
2010,17,Ryan Succop,0,1,1,Raiders,4.0,K,1,1,0
2010,17,John Kasay,0,1,1,Falcons,4.0,K,1,1,1
2010,17,Stephen Hauschka,0,0,0,Chargers,4.0,K,4,4,0
2010,17,Mason Crosby,0,1,1,Bears,4.0,K,1,1,0
2010,17,Robbie Gould,0,1,1,Packers,3.0,K,0,0,1
2010,17,Phil Dawson,0,1,1,Steelers,3.0,K,0,0,0
2010,17,Graham Gano,0,1,0,Giants,2.0,K,2,2,0
2010,17,David Buehler,0,1,0,Eagles,2.0,K,2,2,1
2010,17,Clint Stitser,0,1,0,Ravens,1.0,K,1,1,1
2010,17,Rian Lindell,0,0,0,Jets,1.0,K,1,1,1
2010,17,Jay Feely,0,0,0,49ers,1.0,K,1,1,1
2010,17,Dan Carpenter,0,1,0,Patriots,1.0,K,1,1,1
2011,1,David Akers,0,4,4,Seahawks,15.0,K,3,3,0
2011,1,Sebastian Janikowski,1,3,3,Broncos,13.0,K,2,2,1
2011,1,Robbie Gould,0,3,3,Falcons,12.0,K,3,3,0
2011,1,Rian Lindell,0,2,2,Chiefs,11.0,K,5,5,1
2011,1,Nick Folk,1,2,2,Cowboys,11.0,K,3,3,0
2011,1,Josh Scobee,0,3,3,Titans,10.0,K,1,1,0
2011,1,Neil Rackers,0,2,2,Colts,10.0,K,4,4,0
2011,1,John Kasay,0,2,2,Packers,10.0,K,4,4,1
2011,1,Mike Nugent,0,2,2,Browns,9.0,K,3,3,1
2011,1,Jason Hanson,0,2,2,Buccaneers,9.0,K,3,3,1
2011,1,Billy Cundiff,0,2,2,Steelers,9.0,K,3,3,0
2011,1,Matt Prater,0,3,2,Raiders,8.0,K,2,2,0
2011,1,Stephen Gostkowski,0,2,1,Dolphins,8.0,K,5,5,1
2011,1,Connor Barth,0,2,2,Lions,8.0,K,2,2,0
2011,1,Alex Henery,0,1,1,Rams,7.0,K,4,4,1
2011,1,Josh Brown,0,3,2,Eagles,7.0,K,1,1,0
2011,1,Mike Scifres,0,1,1,Min,6.0,K,3,3,0
2011,1,Mason Crosby,0,0,0,Saints,6.0,K,6,6,0
2011,1,Dan Carpenter,0,1,1,Patriots,6.0,K,3,3,0
2011,1,Matt Bryant,0,2,2,Bears,6.0,K,0,0,1
2011,1,Dan Bailey,0,1,1,Jets,6.0,K,3,3,1
2011,1,Ryan Longwell,0,1,1,Chargers,5.0,K,2,2,1
2011,1,Stephen Hauschka,0,1,1,49ers,5.0,K,2,2,1
2011,1,Phil Dawson,0,1,1,Bengals,5.0,K,2,2,0
2011,1,Graham Gano,0,1,0,Giants,4.0,K,4,4,0
2011,1,Jay Feely,0,1,0,Panthers,4.0,K,4,4,0
2011,1,Olindo Mare,0,0,0,Cardinals,3.0,K,3,3,1
2011,1,Lawrence Tynes,0,1,0,Redskins,2.0,K,2,2,1
2011,1,Sam Koch,0,0,0,Steelers,2.0,K,0,0,0
2011,1,Rob Bironas,0,1,0,Jaguars,2.0,K,2,2,1
2011,1,Adam Vinatieri,0,1,0,Texans,1.0,K,1,1,1
2011,1,Shaun Suisham,0,0,0,Ravens,1.0,K,1,1,1
2011,1,Ryan Succop,0,1,0,Bills,1.0,K,1,1,0
2011,2,Adam Vinatieri,1,4,4,Browns,15.0,K,1,1,0
2011,2,John Kasay,1,3,3,Bears,14.0,K,3,3,0
2011,2,Jason Hanson,1,2,2,Chiefs,14.0,K,6,6,0
2011,2,Rob Bironas,0,5,4,Ravens,14.0,K,2,2,0
2011,2,Nick Folk,0,3,3,Jaguars,12.0,K,3,3,0
2011,2,Mason Crosby,0,3,3,Panthers,12.0,K,3,3,1
2011,2,Neil Rackers,0,3,3,Dolphins,11.0,K,2,2,1
2011,2,Olindo Mare,0,3,3,Packers,11.0,K,2,2,0
2011,2,Mike Nugent,0,3,3,Broncos,10.0,K,1,1,1
2011,2,Graham Gano,0,4,3,Cardinals,10.0,K,1,1,0
2011,2,Josh Brown,0,3,3,Giants,10.0,K,1,1,1
2011,2,Stephen Gostkowski,0,2,2,Chargers,9.0,K,3,3,0
2011,2,Phil Dawson,0,2,2,Colts,9.0,K,3,3,1
2011,2,Dan Bailey,0,3,2,49ers,9.0,K,3,3,1
2011,2,Ryan Longwell,0,2,2,Buccaneers,8.0,K,2,2,0
2011,2,Rian Lindell,0,2,1,Raiders,8.0,K,5,5,0
2011,2,David Akers,1,1,1,Cowboys,8.0,K,3,3,0
2011,2,Alex Henery,0,2,1,Falcons,7.0,K,4,4,1
2011,2,Robbie Gould,0,2,2,Saints,7.0,K,1,1,1
2011,2,Billy Cundiff,0,2,2,Titans,7.0,K,1,1,1
2011,2,Dan Carpenter,0,4,2,Texans,7.0,K,1,1,0
2011,2,Shaun Suisham,0,2,1,Seahawks,6.0,K,3,3,0
2011,2,Matt Prater,0,1,1,Bengals,6.0,K,3,3,0
2011,2,Connor Barth,0,1,1,Min,6.0,K,3,3,1
2011,2,Josh Scobee,1,1,1,Jets,5.0,K,0,0,1
2011,2,Sebastian Janikowski,0,0,0,Bills,5.0,K,5,5,1
2011,2,Matt Bryant,0,0,0,Eagles,5.0,K,5,5,0
2011,2,Lawrence Tynes,0,0,0,Rams,4.0,K,4,4,0
2011,2,Ryan Succop,0,2,1,Lions,3.0,K,0,0,1
2011,2,Nick Novak,0,0,0,Patriots,3.0,K,3,3,1
2011,2,Jay Feely,0,0,0,Redskins,3.0,K,3,3,1
2011,3,Dan Bailey,0,6,6,Redskins,18.0,K,0,0,0
2011,3,Jason Hanson,1,4,4,Min,16.0,K,2,2,1
2011,3,Neil Rackers,0,4,4,Saints,15.0,K,3,3,1
2011,3,Billy Cundiff,0,5,3,Rams,13.0,K,4,4,1
2011,3,Sebastian Janikowski,1,3,2,Jets,12.0,K,4,4,0
2011,3,Graham Gano,1,4,3,Cowboys,12.0,K,1,1,1
2011,3,Shaun Suisham,0,4,3,Colts,11.0,K,2,2,1
2011,3,Ryan Longwell,0,3,3,Lions,11.0,K,2,2,0
2011,3,Rian Lindell,0,2,2,Patriots,10.0,K,4,4,0
2011,3,Alex Henery,0,3,3,Giants,10.0,K,1,1,0
2011,3,Dan Carpenter,0,4,3,Browns,10.0,K,1,1,1
2011,3,Connor Barth,0,3,3,Falcons,10.0,K,1,1,0
2011,3,Stephen Hauschka,1,2,2,Cardinals,9.0,K,1,1,0
2011,3,Mason Crosby,0,2,2,Bears,9.0,K,3,3,1
2011,3,David Akers,1,2,2,Bengals,9.0,K,1,1,1
2011,3,Adam Vinatieri,0,2,2,Steelers,8.0,K,2,2,0
2011,3,Nick Novak,0,2,2,Chiefs,8.0,K,2,2,0
2011,3,Stephen Gostkowski,0,1,1,Bills,7.0,K,4,4,1
2011,3,Matt Bryant,0,2,2,Buccaneers,7.0,K,1,1,1
2011,3,Josh Scobee,1,1,1,Panthers,6.0,K,1,1,1
2011,3,Mike Nugent,0,2,2,49ers,6.0,K,0,0,0
2011,3,Olindo Mare,0,2,2,Jaguars,6.0,K,0,0,0
2011,3,John Kasay,0,1,1,Texans,6.0,K,3,3,0
2011,3,Nick Folk,0,1,1,Raiders,6.0,K,3,3,1
2011,3,Ryan Succop,0,2,1,Chargers,5.0,K,2,2,1
2011,3,Robbie Gould,0,1,1,Packers,5.0,K,2,2,0
2011,3,Phil Dawson,0,1,1,Dolphins,5.0,K,2,2,0
2011,3,Rob Bironas,0,1,1,Broncos,5.0,K,2,2,0
2011,3,Jay Feely,0,3,1,Seahawks,4.0,K,1,1,1
2011,3,Lawrence Tynes,0,0,0,Eagles,3.0,K,3,3,1
2011,3,Matt Prater,0,0,0,Titans,2.0,K,2,2,1
2011,3,Brett Kern,0,0,0,Broncos,2.0,K,0,0,0
2011,3,Josh Brown,0,0,0,Ravens,1.0,K,1,1,0
2011,3,Matt Turk,0,0,0,Panthers,0.0,K,0,0,1
2011,3,Andy Lee,0,0,0,Bengals,0.0,K,0,0,1
2011,4,Ryan Succop,2,5,5,Min,20.0,K,1,1,0
2011,4,Nick Novak,0,4,4,Dolphins,14.0,K,2,2,0
2011,4,Matt Bryant,1,3,3,Seahawks,14.0,K,3,3,1
2011,4,Jason Hanson,1,2,2,Cowboys,12.0,K,4,4,1
2011,4,Dan Carpenter,1,3,3,Chargers,12.0,K,1,1,1
2011,4,Dan Bailey,0,3,3,Lions,12.0,K,3,3,0
2011,4,Mike Nugent,0,3,3,Bills,11.0,K,2,2,0
2011,4,Olindo Mare,0,5,3,Bears,11.0,K,2,2,1
2011,4,John Kasay,0,5,3,Jaguars,11.0,K,2,2,1
2011,4,Alex Henery,0,5,3,49ers,11.0,K,2,2,0
2011,4,Robbie Gould,0,2,2,Panthers,10.0,K,4,4,0
2011,4,Billy Cundiff,0,2,2,Jets,10.0,K,4,4,0
2011,4,Jay Feely,0,2,2,Giants,9.0,K,3,3,0
2011,4,Phil Dawson,1,2,2,Titans,9.0,K,1,1,0
2011,4,Rian Lindell,0,2,2,Bengals,8.0,K,2,2,1
2011,4,Lawrence Tynes,0,1,1,Cardinals,7.0,K,4,4,1
2011,4,Sebastian Janikowski,0,2,2,Patriots,7.0,K,1,1,0
2011,4,Stephen Gostkowski,0,1,1,Raiders,7.0,K,4,4,1
2011,4,Mason Crosby,0,0,0,Broncos,7.0,K,7,7,0
2011,4,Rob Bironas,0,1,1,Browns,7.0,K,4,4,1
2011,4,Connor Barth,0,2,1,Colts,6.0,K,3,3,0
2011,4,David Akers,0,3,1,Eagles,6.0,K,3,3,1
2011,4,Adam Vinatieri,0,2,1,Buccaneers,5.0,K,2,2,1
2011,4,Neil Rackers,0,1,1,Steelers,5.0,K,2,2,0
2011,4,Matt Prater,0,1,1,Packers,5.0,K,2,2,1
2011,4,Ryan Longwell,0,1,1,Chiefs,5.0,K,2,2,1
2011,4,Graham Gano,0,1,1,Rams,5.0,K,2,2,1
2011,4,Nick Folk,0,1,1,Ravens,5.0,K,2,2,1
2011,4,Shaun Suisham,0,2,1,Texans,4.0,K,1,1,1
2011,4,Josh Scobee,0,1,1,Saints,4.0,K,1,1,0
2011,4,Stephen Hauschka,0,1,0,Falcons,4.0,K,4,4,0
2011,4,Josh Brown,0,1,1,Redskins,4.0,K,1,1,0
2011,5,Nick Novak,1,5,5,Broncos,19.0,K,2,2,1
2011,5,Sebastian Janikowski,3,4,4,Texans,19.0,K,1,1,1
2011,5,Mason Crosby,1,4,4,Falcons,15.0,K,1,1,1
2011,5,Ryan Longwell,1,3,2,Cardinals,12.0,K,4,4,0
2011,5,John Kasay,0,3,3,Panthers,12.0,K,3,3,1
2011,5,Stephen Hauschka,1,2,2,Giants,12.0,K,4,4,1
2011,5,Stephen Gostkowski,0,3,3,Jets,12.0,K,3,3,0
2011,5,David Akers,0,2,2,Buccaneers,12.0,K,6,6,0
2011,5,Neil Rackers,1,3,2,Raiders,10.0,K,2,2,0
2011,5,Adam Vinatieri,1,1,1,Chiefs,8.0,K,3,3,0
2011,5,Shaun Suisham,0,1,1,Titans,8.0,K,5,5,0
2011,5,Josh Scobee,0,2,2,Bengals,8.0,K,2,2,0
2011,5,Rian Lindell,0,1,1,Eagles,7.0,K,4,4,0
2011,5,Robbie Gould,0,2,2,Lions,7.0,K,1,1,1
2011,5,Mike Nugent,0,1,1,Jaguars,6.0,K,4,3,1
2011,5,Alex Henery,0,1,1,Bills,6.0,K,3,3,1
2011,5,Jason Hanson,0,1,1,Bears,6.0,K,3,3,0
2011,5,Jay Feely,1,1,1,Min,6.0,K,1,1,1
2011,5,Lawrence Tynes,0,1,1,Seahawks,5.0,K,2,2,0
2011,5,Rob Bironas,0,1,1,Steelers,5.0,K,2,2,1
2011,5,Ryan Succop,0,0,0,Colts,4.0,K,4,4,1
2011,5,Matt Prater,0,1,1,Chargers,4.0,K,1,1,0
2011,5,Olindo Mare,0,0,0,Saints,3.0,K,4,3,0
2011,5,Nick Folk,0,0,0,Patriots,3.0,K,3,3,1
2011,5,Connor Barth,0,1,1,49ers,3.0,K,0,0,1
2011,5,Matt Bryant,0,0,0,Packers,2.0,K,2,2,0
2011,5,Daniel Sepulveda,0,0,0,Titans,1.0,K,0,0,0
2011,6,Billy Cundiff,0,5,5,Texans,17.0,K,2,2,0
2011,6,Robbie Gould,1,3,3,Min,15.0,K,4,4,0
2011,6,Connor Barth,0,5,4,Saints,14.0,K,2,2,0
2011,6,David Akers,1,3,3,Lions,13.0,K,2,2,1
2011,6,Dan Bailey,0,3,3,Patriots,10.0,K,1,1,1
2011,6,Lawrence Tynes,0,3,2,Bills,9.0,K,3,3,0
2011,6,Mike Nugent,0,3,2,Colts,9.0,K,3,3,0
2011,6,Graham Gano,1,2,2,Eagles,9.0,K,1,1,0
2011,6,John Kasay,0,2,2,Buccaneers,8.0,K,2,2,1
2011,6,Alex Henery,0,2,2,Redskins,8.0,K,2,2,1
2011,6,Stephen Gostkowski,0,2,2,Cowboys,8.0,K,2,2,0
2011,6,Josh Scobee,0,2,2,Steelers,7.0,K,1,1,1
2011,6,Shane Lechler,0,0,0,Browns,7.0,K,0,0,0
2011,6,Jason Hanson,0,3,2,49ers,7.0,K,1,1,0
2011,6,Matt Bryant,0,1,1,Panthers,7.0,K,4,4,0
2011,6,Rian Lindell,0,1,1,Giants,6.0,K,3,3,1
2011,6,Sebastian Janikowski,0,1,1,Browns,6.0,K,3,3,0
2011,6,Nick Folk,0,1,1,Dolphins,6.0,K,3,3,0
2011,6,Mason Crosby,0,1,1,Rams,6.0,K,3,3,0
2011,6,Dan Carpenter,0,2,2,Jets,6.0,K,0,0,1
2011,6,Adam Vinatieri,0,2,1,Bengals,5.0,K,2,2,1
2011,6,Shaun Suisham,0,2,1,Jaguars,5.0,K,2,2,0
2011,6,Olindo Mare,0,1,1,Falcons,5.0,K,2,2,1
2011,6,Phil Dawson,0,1,1,Raiders,5.0,K,2,2,1
2011,6,Ryan Longwell,0,2,1,Bears,4.0,K,1,1,1
2011,6,Josh Brown,0,2,1,Packers,3.0,K,0,0,1
2011,6,Neil Rackers,0,0,0,Ravens,2.0,K,2,2,1
2011,7,Josh Scobee,3,4,4,Ravens,18.0,K,0,0,0
2011,7,Mason Crosby,1,4,4,Min,17.0,K,3,3,1
2011,7,Olindo Mare,0,4,4,Redskins,15.0,K,3,3,0
2011,7,John Kasay,0,2,2,Colts,14.0,K,8,8,0
2011,7,Shaun Suisham,0,3,3,Cardinals,12.0,K,3,3,1
2011,7,Dan Bailey,1,2,2,Rams,12.0,K,4,4,0
2011,7,Neil Rackers,0,2,2,Titans,11.0,K,5,5,1
2011,7,Ryan Longwell,1,2,2,Packers,11.0,K,3,3,0
2011,7,Matt Bryant,0,3,3,Lions,11.0,K,2,2,1
2011,7,Jason Hanson,0,3,3,Falcons,10.0,K,1,1,0
2011,7,Phil Dawson,2,4,2,Seahawks,10.0,K,0,0,0
2011,7,Nick Folk,0,2,2,Chargers,9.0,K,3,3,0
2011,7,Dan Carpenter,0,3,3,Broncos,9.0,K,0,0,0
2011,7,Graham Gano,0,2,2,Panthers,8.0,K,2,2,1
2011,7,Matt Prater,1,3,1,Dolphins,6.0,K,1,1,1
2011,7,Robbie Gould,0,2,1,Buccaneers,6.0,K,3,3,1
2011,7,Ryan Succop,0,0,0,Raiders,4.0,K,4,4,1
2011,7,Connor Barth,0,1,1,Bears,4.0,K,1,1,0
2011,7,Nick Novak,0,0,0,Jets,3.0,K,3,3,1
2011,7,Stephen Hauschka,0,1,1,Browns,3.0,K,0,0,1
2011,7,Jay Feely,0,0,0,Steelers,2.0,K,2,2,0
2011,7,Adam Vinatieri,0,0,0,Saints,1.0,K,1,1,1
2011,7,Billy Cundiff,0,1,0,Jaguars,1.0,K,1,1,1
2011,7,Josh Brown,0,0,0,Cowboys,1.0,K,1,1,1
2011,7,Rob Bironas,0,0,0,Texans,1.0,K,1,1,0
2011,8,Rob Bironas,2,2,2,Colts,13.0,K,3,3,0
2011,8,Nick Novak,0,5,4,Chiefs,12.0,K,0,0,1
2011,8,Billy Cundiff,0,3,3,Cardinals,12.0,K,3,3,0
2011,8,Shaun Suisham,0,4,3,Patriots,11.0,K,2,2,0
2011,8,Ryan Succop,0,3,3,Chargers,11.0,K,2,2,0
2011,8,Rian Lindell,0,4,3,Redskins,11.0,K,2,2,0
2011,8,Jason Hanson,1,1,1,Broncos,11.0,K,6,6,1
2011,8,Mike Nugent,0,2,2,Seahawks,10.0,K,4,4,1
2011,8,Alex Henery,0,2,2,Cowboys,10.0,K,4,4,0
2011,8,Jay Feely,0,2,2,Ravens,9.0,K,3,3,1
2011,8,Lawrence Tynes,0,2,2,Dolphins,8.0,K,2,2,0
2011,8,David Akers,0,2,2,Browns,8.0,K,2,2,0
2011,8,Josh Brown,0,1,1,Saints,7.0,K,4,4,0
2011,8,Neil Rackers,0,2,1,Jaguars,6.0,K,3,3,0
2011,8,Ryan Longwell,0,2,1,Panthers,6.0,K,3,3,1
2011,8,Stephen Hauschka,0,2,2,Bengals,6.0,K,0,0,0
2011,8,Phil Dawson,1,1,1,49ers,6.0,K,1,1,1
2011,8,Stephen Gostkowski,0,2,1,Steelers,5.0,K,2,2,1
2011,8,Dan Carpenter,0,1,1,Giants,5.0,K,2,2,1
2011,8,Adam Vinatieri,0,1,1,Titans,4.0,K,1,1,1
2011,8,Matt Prater,0,1,1,Lions,4.0,K,1,1,0
2011,8,Olindo Mare,0,1,0,Min,3.0,K,3,3,0
2011,8,John Kasay,0,1,0,Rams,3.0,K,3,3,1
2011,8,Josh Scobee,0,0,0,Texans,2.0,K,2,2,1
2011,8,Dan Bailey,0,0,0,Eagles,1.0,K,1,1,1
2011,8,Graham Gano,0,1,0,Bills,0.0,K,0,0,1
2011,9,David Akers,1,4,4,Redskins,15.0,K,1,1,1
2011,9,Neil Rackers,1,3,3,Browns,14.0,K,3,3,0
2011,9,Robbie Gould,1,3,3,Eagles,14.0,K,3,3,1
2011,9,Billy Cundiff,1,4,3,Steelers,13.0,K,2,2,1
2011,9,Nick Folk,1,3,2,Bills,11.0,K,3,3,1
2011,9,Dan Bailey,0,3,3,Seahawks,11.0,K,2,2,0
2011,9,Nick Novak,1,1,1,Packers,10.0,K,5,5,0
2011,9,Phil Dawson,2,2,2,Texans,10.0,K,0,0,1
2011,9,Connor Barth,0,3,3,Saints,10.0,K,1,1,1
2011,9,John Kasay,0,3,2,Buccaneers,9.0,K,3,3,0
2011,9,Mason Crosby,0,1,1,Chargers,9.0,K,6,6,1
2011,9,Josh Brown,0,4,3,Cardinals,9.0,K,0,0,1
2011,9,Shaun Suisham,0,2,2,Ravens,8.0,K,2,2,0
2011,9,Matt Prater,0,2,1,Raiders,8.0,K,5,5,1
2011,9,Stephen Gostkowski,0,3,2,Giants,8.0,K,2,2,0
2011,9,Stephen Hauschka,0,3,2,Cowboys,7.0,K,1,1,1
2011,9,Jay Feely,0,2,2,Rams,7.0,K,1,1,0
2011,9,Dan Carpenter,0,1,1,Chiefs,7.0,K,4,4,1
2011,9,Matt Bryant,0,1,1,Colts,7.0,K,4,4,1
2011,9,Lawrence Tynes,0,1,1,Patriots,6.0,K,3,3,1
2011,9,Mike Nugent,0,1,1,Titans,6.0,K,3,3,1
2011,9,Sebastian Janikowski,0,1,1,Broncos,6.0,K,3,3,0
2011,9,Alex Henery,0,1,1,Bears,6.0,K,3,3,0
2011,9,Graham Gano,1,1,1,49ers,5.0,K,0,0,0
2011,9,Rob Bironas,0,1,1,Bengals,5.0,K,2,2,0
2011,9,Ryan Succop,0,1,1,Dolphins,3.0,K,0,0,0
2011,9,Rian Lindell,0,1,1,Jets,3.0,K,0,0,0
2011,9,Adam Vinatieri,0,0,0,Falcons,1.0,K,1,1,0
2011,9,Chas Henry,0,0,0,Bears,0.0,K,0,0,0
2011,9,Dustin Colquitt,0,0,0,Dolphins,0.0,K,0,0,0
2011,9,Britton Colquitt,0,0,0,Raiders,0.0,K,0,0,1
2011,10,John Kasay,1,5,4,Falcons,16.0,K,2,2,1
2011,10,Stephen Hauschka,0,5,5,Ravens,16.0,K,1,1,0
2011,10,Robbie Gould,1,4,3,Lions,15.0,K,4,4,0
2011,10,Stephen Gostkowski,1,3,3,Jets,15.0,K,4,4,1
2011,10,David Akers,1,4,4,Giants,15.0,K,1,1,0
2011,10,Dan Bailey,0,3,3,Bills,14.0,K,5,5,0
2011,10,Phil Dawson,0,5,4,Rams,12.0,K,0,0,0
2011,10,Rob Bironas,0,3,3,Panthers,12.0,K,3,3,1
2011,10,Matt Bryant,0,4,3,Saints,11.0,K,2,2,0
2011,10,Graham Gano,0,5,3,Dolphins,9.0,K,0,0,1
2011,10,Mason Crosby,0,1,1,Min,9.0,K,6,6,0
2011,10,Lawrence Tynes,0,2,2,49ers,8.0,K,2,2,1
2011,10,Dan Carpenter,0,3,2,Redskins,8.0,K,2,2,0
2011,10,Neil Rackers,0,2,1,Buccaneers,7.0,K,5,4,1
2011,10,Jason Hanson,0,2,2,Bears,7.0,K,1,1,1
2011,10,Josh Brown,0,2,2,Browns,7.0,K,1,1,1
2011,10,Shaun Suisham,0,1,1,Bengals,6.0,K,3,3,1
2011,10,Sebastian Janikowski,0,1,1,Chargers,6.0,K,3,3,1
2011,10,Josh Scobee,0,2,1,Colts,5.0,K,2,2,1
2011,10,Matt Prater,0,2,1,Chiefs,5.0,K,2,2,1
2011,10,Mike Nugent,0,1,1,Steelers,5.0,K,2,2,0
2011,10,Nick Novak,0,2,1,Raiders,5.0,K,2,2,0
2011,10,Alex Henery,0,1,1,Cardinals,5.0,K,2,2,0
2011,10,Billy Cundiff,0,3,1,Seahawks,5.0,K,2,2,1
2011,10,Connor Barth,1,1,1,Texans,5.0,K,0,0,0
2011,10,Ryan Succop,0,1,1,Broncos,4.0,K,1,1,0
2011,10,Adam Vinatieri,0,1,1,Jaguars,3.0,K,0,0,0
2011,10,Olindo Mare,0,2,1,Titans,3.0,K,0,0,0
2011,10,Jay Feely,0,2,0,Eagles,3.0,K,3,3,1
2011,10,Nick Folk,0,1,0,Patriots,2.0,K,2,2,0
2011,10,Dave Rayner,0,1,0,Cowboys,1.0,K,1,1,1
2011,10,Ryan Longwell,0,1,0,Packers,1.0,K,1,1,1
2011,10,Shane Lechler,0,0,0,Chargers,0.0,K,0,0,1
2011,11,Matt Bryant,0,3,3,Titans,11.0,K,2,2,0
2011,11,David Akers,0,6,3,Cardinals,11.0,K,2,2,0
2011,11,Stephen Gostkowski,0,2,2,Chiefs,10.0,K,4,4,0
2011,11,Olindo Mare,0,2,2,Lions,9.0,K,3,3,1
2011,11,Sebastian Janikowski,0,3,2,Min,9.0,K,3,3,1
2011,11,Dan Bailey,0,2,2,Redskins,9.0,K,3,3,1
2011,11,Dave Rayner,1,2,2,Dolphins,8.0,K,0,0,1
2011,11,Nick Novak,0,3,2,Bears,8.0,K,2,2,1
2011,11,Connor Barth,0,2,2,Packers,8.0,K,2,2,1
2011,11,Jason Hanson,0,0,0,Panthers,7.0,K,7,7,0
2011,11,Robbie Gould,0,1,1,Chargers,7.0,K,4,4,0
2011,11,Nick Folk,0,4,2,Broncos,7.0,K,1,1,1
2011,11,Billy Cundiff,0,1,1,Bengals,7.0,K,4,4,0
2011,11,Mike Nugent,0,1,1,Ravens,6.0,K,3,3,1
2011,11,Stephen Hauschka,0,1,1,Rams,6.0,K,3,3,1
2011,11,Graham Gano,0,3,1,Cowboys,6.0,K,3,3,0
2011,11,Matt Prater,0,1,1,Jets,5.0,K,2,2,0
2011,11,Alex Henery,0,1,1,Giants,5.0,K,2,2,1
2011,11,Shayne Graham,0,0,0,Bills,5.0,K,5,5,0
2011,11,Mason Crosby,0,1,0,Buccaneers,5.0,K,5,5,0
2011,11,Rob Bironas,0,1,1,Falcons,5.0,K,2,2,1
2011,11,Lawrence Tynes,0,1,1,Eagles,4.0,K,1,1,0
2011,11,Josh Scobee,0,1,1,Browns,4.0,K,1,1,1
2011,11,Ryan Succop,0,1,1,Patriots,3.0,K,0,0,1
2011,11,Ryan Longwell,0,0,0,Raiders,3.0,K,3,3,0
2011,11,Phil Dawson,0,1,0,Jaguars,2.0,K,2,2,0
2011,11,Jay Feely,0,0,0,49ers,1.0,K,1,1,1
2011,11,Josh Brown,0,0,0,Seahawks,1.0,K,1,1,0
2011,11,Adam Podlesh,0,0,0,Chargers,0.0,K,0,0,0
2011,11,Tim Masthay,0,0,0,Buccaneers,0.0,K,0,0,0
2011,11,Chris Kluwe,0,0,0,Raiders,0.0,K,0,0,0
2011,12,Sebastian Janikowski,0,6,6,Bears,19.0,K,1,1,0
2011,12,Shayne Graham,0,5,4,Cowboys,13.0,K,1,1,1
2011,12,Rob Bironas,1,4,3,Buccaneers,13.0,K,2,2,0
2011,12,Robbie Gould,2,2,2,Raiders,12.0,K,2,2,1
2011,12,Mike Nugent,0,3,3,Browns,11.0,K,2,2,0
2011,12,Jay Feely,0,3,3,Rams,11.0,K,2,2,1
2011,12,Neil Rackers,1,2,2,Jaguars,10.0,K,2,2,1
2011,12,Matt Prater,0,3,3,Chargers,10.0,K,1,1,1
2011,12,Phil Dawson,1,3,2,Bengals,10.0,K,2,2,1
2011,12,Billy Cundiff,0,3,3,49ers,10.0,K,1,1,0
2011,12,Ryan Succop,0,3,3,Steelers,9.0,K,0,0,0
2011,12,Nick Novak,1,4,2,Broncos,9.0,K,1,1,0
2011,12,Olindo Mare,0,3,2,Colts,9.0,K,3,3,1
2011,12,Mason Crosby,0,2,2,Lions,9.0,K,3,3,1
2011,12,Dave Rayner,1,1,1,Jets,8.0,K,3,3,1
2011,12,Alex Henery,0,2,2,Patriots,8.0,K,2,2,0
2011,12,Stephen Gostkowski,0,2,1,Eagles,8.0,K,5,5,1
2011,12,Josh Brown,0,3,2,Cardinals,8.0,K,2,2,0
2011,12,Dan Bailey,0,2,2,Dolphins,8.0,K,2,2,0
2011,12,David Akers,1,2,2,Ravens,8.0,K,0,0,1
2011,12,Adam Vinatieri,0,2,2,Panthers,7.0,K,1,1,0
2011,12,Shaun Suisham,0,2,2,Chiefs,7.0,K,1,1,1
2011,12,Josh Scobee,0,3,2,Texans,7.0,K,1,1,0
2011,12,John Kasay,0,0,0,Giants,7.0,K,7,7,0
2011,12,Lawrence Tynes,0,2,1,Saints,6.0,K,3,3,1
2011,12,Matt Bryant,0,1,1,Min,6.0,K,3,3,0
2011,12,Stephen Hauschka,0,2,1,Redskins,5.0,K,2,2,0
2011,12,Graham Gano,0,2,1,Seahawks,5.0,K,3,2,1
2011,12,Connor Barth,0,1,1,Titans,5.0,K,2,2,1
2011,12,Nick Folk,0,0,0,Bills,4.0,K,4,4,0
2011,12,Ryan Longwell,0,0,0,Falcons,2.0,K,2,2,1
2011,12,Jason Hanson,0,1,0,Packers,1.0,K,1,1,0
2011,12,Steve Weatherford,0,0,0,Saints,0.0,K,0,0,1
2011,13,Connor Barth,1,4,4,Panthers,15.0,K,1,1,0
2011,13,David Akers,0,4,4,Rams,14.0,K,2,2,0
